305|1|1,2|1,6|1,5,6
306|1|1,2|1,7|1,18
307|1|1,2|1,8|1,18
308|1|1,2|1,9|1,83
309|1|1,2|1,10|38,62
310|1|1,2|1,11|1,17,30
311|1|1,2|1,12|1,15,17
312|1|1,2|1,13|1,5
313|1|1,2|1,14|1,5
314|1|1,2|1,15|15,56
315|1|1,2|1,16|1,5
316|1|1,2|1,17|5,81
317|1|1,2|2|5
318|1|1,2|2,3|5,73
319|1|1,2|2,4|5,14
320|1|1,2|2,5|4,68,81
321|1|1,2|2,6|5,6
322|1|1,2|2,7|18
323|1|1,2|2,8|18
324|1|1,2|2,9|73
325|1|1,2|2,10|56,73
326|1|1,2|2,11|5,30
327|1|1,2|2,12|1,49
328|1|1,2|2,13|5,30
329|1|1,2|2,14|5,14
330|1|1,2|2,15|1,5,15
331|1|1,2|2,16|17
332|1|1,2|2,17|4,5,81
333|1|1,2|3|1,17,73
334|1|1,2|3,5|73,81
335|1|1,2|3,6|4,6,81
336|1|1,2|3,7|1,17,73
337|1|1,2|3,8|1,17,73
338|1|1,2|3,9|1,17,73
339|1|1,2|3,10|1,17,73,83
340|1|1,2|3,12|1,17
341|1|1,2|3,13|1,17
342|1|1,2|3,14|1,17
343|1|1,2|3,15|1,17
344|1|1,2|3,16|1,17
345|1|1,2|3,17|1,5,81
346|1|1,2|4|5,30
347|1|1,2|4,5|4,81
348|1|1,2|4,9|1,50,56
349|1|1,2|4,10|1,50,56,73
350|1|1,2|4,12|1,50,56
351|1|1,2|4,14|5,30
352|1|1,2|4,15|30,49
353|1|1,2|4,17|4,17,81
354|1|1,2|5|4,68,81
355|1|1,2|5,6|6,68,81
356|1|1,2|5,7|30,46
357|1|1,2|5,8|30,50
358|1|1,2|5,9|81
359|1|1,2|5,11|68,81
360|1|1,2|5,13|30,81
361|1|1,2|5,14|14,81
362|1|1,2|5,16|4,81
363|1|1,2|5,17|4,68,81
364|1|1,2|6|6,17
365|1|1,2|6,7|6,17
366|1|1,2|6,8|6,17
367|1|1,2|6,9|6,17
368|1|1,2|6,11|6,17
369|1|1,2|6,13|6,17
370|1|1,2|6,14|6,17
371|1|1,2|6,16|6,17
372|1|1,2|6,17|5,6,81
373|1|1,2|7|17
374|1|1,2|7,8|17
375|1|1,2|7,10|5,56,62
376|1|1,2|7,11|17,30
377|1|1,2|7,12|17,49
378|1|1,2|7,13|17,30
379|1|1,2|7,14|17,30
380|1|1,2|7,15|17,49
381|1|1,2|7,16|5
382|1|1,2|7,17|17,81
383|1|1,2|8|5
384|1|1,2|8,11|5,30
385|1|1,2|8,12|17,49
386|1|1,2|8,13|5,30
387|1|1,2|8,14|5,30
388|1|1,2|8,15|17,49
389|1|1,2|8,16|5,30
390|1|1,2|8,17|17,81
391|1|1,2|9|17
392|1|1,2|9,10|17,38
393|1|1,2|9,12|17,49
394|1|1,2|9,13|17
395|1|1,2|9,16|17
396|1|1,2|9,17|17,81
397|1|1,2|10|38,73
398|1|1,2|10,12|12,15
399|1|1,2|10,13|62,73
400|1|1,2|10,14|62,73
401|1|1,2|10,15|17,38
402|1|1,2|10,16|17,38
403|1|1,2|10,17|17,73,81
404|1|1,2|11|5,30
405|1|1,2|11,12|17,49
406|1|1,2|11,13|5
407|1|1,2|11,14|5,30
408|1|1,2|11,15|17,30
409|1|1,2|11,16|17,49
410|1|1,2|11,17|30,68,81
411|1|1,2|12|15,17
412|1|1,2|12,15|15,17
413|1|1,2|12,16|15,17
414|1|1,2|12,17|17,49,81
415|1|1,2|13|17,30
416|1|1,2|13,14|17,30
417|1|1,2|13,15|17,30,49
418|1|1,2|13,16|17,30
419|1|1,2|13,17|30,81
420|1|1,2|14|17,30
421|1|1,2|14,15|17,30
422|1|1,2|14,16|17,30,49
423|1|1,2|14,17|17,30
424|1|1,2|15|15,17
425|1|1,2|15,16|17
426|1|1,2|15,17|17,81
427|1|1,2|16|17
428|1|1,2|16,17|17,81
429|1|1,2|17|17,81
430|1|2,3||46,50
431|1|2,3|1|7,46,50
432|1|2,3|1,3|46,50,73
433|1|2,3|1,4|7,14,46,50
434|1|2,3|1,5|4,46,50,81
435|1|2,3|1,6|6,7,46,50
436|1|2,3|1,7|8,46,50
437|1|2,3|1,8|46,50
438|1|2,3|1,9|46,50,72
439|1|2,3|1,10|50,73,76
440|1|2,3|1,11|14,30,46,50
441|1|2,3|1,12|8,46,49,50
442|1|2,3|1,13|8,30,46,50
443|1|2,3|1,14|8,30,46,50
444|1|2,3|1,15|15,50,76
445|1|2,3|1,16|50,76
446|1|2,3|1,17|4,46,50,81
447|1|2,3|2|46,50
448|1|2,3|2,3|50,73,76
449|1|2,3|2,4|14,46,50
450|1|2,3|2,5|4,46,50,81
451|1|2,3|2,6|6,46,50
452|1|2,3|2,7|30,46,50
453|1|2,3|2,8|30,46,50
454|1|2,3|2,9|46,50,76
455|1|2,3|2,10|50,73,76
456|1|2,3|2,11|14,46,50
457|1|2,3|2,12|16,49,50
458|1|2,3|2,13|30,46,50
459|1|2,3|2,14|14,46,50
460|1|2,3|2,15|15,50,76
461|1|2,3|2,16|46,50
462|1|2,3|2,17|4,46,50,81
463|1|2,3|3|50,76,83
464|1|2,3|3,5|50,76,81
465|1|2,3|3,6|6,50,73,76
466|1|2,3|3,7|50,76,83
467|1|2,3|3,8|50,76,83
468|1|2,3|3,9|50,73,76,83
469|1|2,3|3,10|40,50,76,83
470|1|2,3|3,12|49,50,76,83
471|1|2,3|3,13|50,73,76,83
472|1|2,3|3,14|50,73,76,83
473|1|2,3|3,15|15,50,76,83
474|1|2,3|3,16|50,76,83
475|1|2,3|3,17|50,76,81,83
476|1|2,3|4|30,46,50
477|1|2,3|4,5|46,50,81
478|1|2,3|4,9|46,50,73
479|1|2,3|4,10|40,50,73
480|1|2,3|4,12|30,46,49,50
481|1|2,3|4,14|14,46,50
482|1|2,3|4,15|15,50,76
483|1|2,3|4,17|4,46,50,81
484|1|2,3|5|46,50,81
485|1|2,3|5,6|6,46,50
486|1|2,3|5,7|46,50
487|1|2,3|5,8|46,50
488|1|2,3|5,9|46,50
489|1|2,3|5,11|30,46,50
490|1|2,3|5,13|30,46,50
491|1|2,3|5,14|30,46,50
492|1|2,3|5,16|46,50
493|1|2,3|5,17|4,46,50,81
494|1|2,3|6|6,46,50
495|1|2,3|6,7|6,46,50
496|1|2,3|6,8|6,46,50
497|1|2,3|6,9|6,46,50
498|1|2,3|6,11|6,30,46,50
499|1|2,3|6,13|6,13,46,50
500|1|2,3|6,14|6,14,46,50
501|1|2,3|6,16|6,46,50
502|1|2,3|6,17|6,46,50,81
503|1|2,3|7|46,50
504|1|2,3|7,8|46,50
505|1|2,3|7,10|46,50,73
506|1|2,3|7,11|30,46,50
507|1|2,3|7,12|1,46,49,50
508|1|2,3|7,13|13,46,50
509|1|2,3|7,14|14,46,50
510|1|2,3|7,15|15,46,50
511|1|2,3|7,16|46,50
512|1|2,3|7,17|46,50,81
513|1|2,3|8|30,46,50
514|1|2,3|8,11|30,46,50
515|1|2,3|8,12|1,46,49,50
516|1|2,3|8,13|13,46,50
517|1|2,3|8,14|14,46,50
518|1|2,3|8,15|15,46,50,76
519|1|2,3|8,16|46,50
520|1|2,3|8,17|46,50,81
521|1|2,3|9|50,76
522|1|2,3|9,10|40,50,76
523|1|2,3|9,12|16,50,76
524|1|2,3|9,13|13,50,76
525|1|2,3|9,14|30,50,76
526|1|2,3|9,15|15,50,76
527|1|2,3|9,16|50,76
528|1|2,3|9,17|50,76,81
529|1|2,3|10|50,73,76
530|1|2,3|10,12|50,73,76
531|1|2,3|10,13|50,73,76
532|1|2,3|10,14|50,73,76
533|1|2,3|10,15|50,73,76
534|1|2,3|10,16|50,73,76
535|1|2,3|10,17|50,73,76,81
536|1|2,3|11|30,46,50
537|1|2,3|11,12|30,46,50
538|1|2,3|11,13|30,46,50
539|1|2,3|11,14|30,46,50
540|1|2,3|11,15|46,49,50
541|1|2,3|11,16|46,50
542|1|2,3|11,17|30,46,50,81
543|1|2,3|12|7,50,76
544|1|2,3|12,15|7,49,50,76
545|1|2,3|12,16|7,50,76
546|1|2,3|12,17|7,50,76,81
547|1|2,3|13|13,46,50
548|1|2,3|13,14|13,46,50
549|1|2,3|13,15|46,49,50
550|1|2,3|13,16|13,46,50
551|1|2,3|13,17|13,46,50,81
552|1|2,3|14|13,46,50
553|1|2,3|14,15|46,50
554|1|2,3|14,16|46,50
555|1|2,3|14,17|46,50,81
556|1|2,3|15|50,76
557|1|2,3|15,16|50,76
558|1|2,3|15,17|50,76,81
559|1|2,3|16|7,50
560|1|2,3|16,17|7,50,81
561|1|2,3|17|7,50,81
562|1|2,5||50,76,79
563|1|2,5|1|1,50,76,79
564|1|2,5|1,3|34,50,76,79
565|1|2,5|1,4|30,50,76,79
566|1|2,5|1,5|50,76,79,81
567|1|2,5|1,6|6,50,76,79
568|1|2,5|1,7|8,50,76,79
569|1|2,5|1,8|50,76,79
570|1|2,5|1,9|50,76,79
571|1|2,5|1,10|40,50,76,79
572|1|2,5|1,11|30,50,76,79
573|1|2,5|1,12|49,50,76,79
574|1|2,5|1,13|30,50,76,79
575|1|2,5|1,14|30,50,76,79
576|1|2,5|1,15|15,50,76,79
577|1|2,5|1,16|50,76,79
578|1|2,5|1,17|50,76,79,81
579|1|2,5|2|50,76,79
580|1|2,5|2,3|50,62,76,79
581|1|2,5|2,4|30,50,76,79
582|1|2,5|2,5|50,76,79,81
583|1|2,5|2,6|6,50,76,79
584|1|2,5|2,7|46,50,76,79
585|1|2,5|2,8|50,76,79
586|1|2,5|2,9|50,76,79
587|1|2,5|2,10|34,40,50,76,79
588|1|2,5|2,11|30,50,76,79
589|1|2,5|2,12|49,50,76,79
590|1|2,5|2,13|30,50,76,79
591|1|2,5|2,14|30,50,76,79
592|1|2,5|2,15|15,50,76,79
593|1|2,5|2,16|50,76,79
594|1|2,5|2,17|50,76,79,81
595|1|2,5|3|50,62,72,76,79
596|1|2,5|3,5|50,76,79,81
597|1|2,5|3,6|6,50,76,79
598|1|2,5|3,7|50,73,76,79
599|1|2,5|3,8|50,73,76,79
600|1|2,5|3,9|50,72,76,79
601|1|2,5|3,10|40,50,76,79
602|1|2,5|3,12|50,72,76,79
603|1|2,5|3,13|50,73,76,79
604|1|2,5|3,14|50,73,76,79
605|1|2,5|3,15|50,72,76,79
606|1|2,5|3,16|50,72,76,79
607|1|2,5|3,17|50,72,76,79,81
608|1|2,5|4|30,50,76,79
609|1|2,5|4,5|4,50,68,76,79,81
610|1|2,5|4,9|30,50,76,79
611|1|2,5|4,10|50,73,76,79
612|1|2,5|4,12|30,49,50,76,79
613|1|2,5|4,14|30,50,76,79
614|1|2,5|4,15|15,50,76,79
615|1|2,5|4,17|30,50,76,79,81
616|1|2,5|5|50,76,79,81
617|1|2,5|5,6|6,50,76,79,81
618|1|2,5|5,7|46,50,79,81
619|1|2,5|5,8|50,76,79,81
620|1|2,5|5,9|50,76,79,81
621|1|2,5|5,11|30,50,76,79,81
622|1|2,5|5,13|30,50,76,79,81
623|1|2,5|5,14|30,50,76,79,81
624|1|2,5|5,16|50,76,79,81
625|1|2,5|5,17|50,76,79,81
626|1|2,5|6|6,50,76,79
627|1|2,5|6,7|6,46,50,79
628|1|2,5|6,8|6,50,76,79
629|1|2,5|6,9|6,50,76,79
630|1|2,5|6,11|6,30,50,76,79
631|1|2,5|6,13|6,30,50,76,79
632|1|2,5|6,14|6,30,50,76,79
633|1|2,5|6,16|6,50,76,79
634|1|2,5|6,17|6,50,76,79,81
635|1|2,5|7|46,50,79
636|1|2,5|7,8|46,50,79
637|1|2,5|7,10|50,73,76,79
638|1|2,5|7,11|30,46,50,79
639|1|2,5|7,12|46,49,50,79
640|1|2,5|7,13|30,46,50,79
641|1|2,5|7,14|30,46,50,79
642|1|2,5|7,15|15,50,76,79
643|1|2,5|7,16|46,50,79
644|1|2,5|7,17|46,50,79,81
645|1|2,5|9|50,76,79
646|1|2,5|9,10|50,73,76,79
647|1|2,5|9,12|49,50,76,79
648|1|2,5|9,13|50,76,79
649|1|2,5|9,14|50,76,79
650|1|2,5|9,15|15,50,76,79
651|1|2,5|9,16|50,76,79
652|1|2,5|9,17|50,76,79,81
653|1|2,5|10|40,50,56,76,83
654|1|2,5|10,12|40,50,56,73,76,83
655|1|2,5|10,13|40,50,73,76
656|1|2,5|10,14|40,50,73,76
657|1|2,5|10,15|15,40,50,73,76
658|1|2,5|10,16|40,50,56,76,83
659|1|2,5|10,17|40,50,56,76,83
660|1|2,5|11|50,76,79
661|1|2,5|11,12|49,50,76,79
662|1|2,5|11,13|30,50,76,79
663|1|2,5|11,14|30,50,76,79
664|1|2,5|11,15|15,50,76,79
665|1|2,5|11,16|50,76,79
666|1|2,5|11,17|50,76,79,81
667|1|2,5|12|50,76,79
668|1|2,5|12,15|50,76,79
669|1|2,5|12,16|50,76,79
670|1|2,5|12,17|50,76,79,81
671|1|2,5|13|30,50,76,79
672|1|2,5|13,14|15,50,76,79
673|1|2,5|13,15|30,50,76,79
674|1|2,5|13,16|30,50,76,79
675|1|2,5|13,17|30,50,76,79,81
676|1|2,5|14|30,50,76
677|1|2,5|14,15|30,50,76
678|1|2,5|14,16|30,50,76
679|1|2,5|14,17|30,50,76,81
680|1|2,5|15|50,76,79
681|1|2,5|15,16|50,76,79
682|1|2,5|15,17|50,76,79,81
683|1|2,5|16|50,76,79
684|1|2,5|16,17|50,76,79,81
685|1|2,5|17|50,76,79,81
686|1|6,11||76,80
687|1|6,11|1|1,76,80
688|1|6,11|1,3|1,16,76,80
689|1|6,11|1,4|1,14,76,80
690|1|6,11|1,5|1,76,80,81
691|1|6,11|1,6|1,6,76,80
692|1|6,11|1,7|1,9,76,80
693|1|6,11|1,8|1,9,76,80
694|1|6,11|1,9|1,9,76,80
695|1|6,11|1,10|1,16,40,76,80
696|1|6,11|1,11|1,30,76,80
697|1|6,11|1,12|1,9,76,80
698|1|6,11|1,13|1,30,76,80
699|1|6,11|1,14|1,30,76,80
700|1|6,11|1,15|1,15,76,80
701|1|6,11|1,16|1,76,80
702|1|6,11|1,17|1,76,80,81
703|1|6,11|2|76,80
704|1|6,11|2,3|16,72,76,80
705|1|6,11|2,4|14,76,80
706|1|6,11|2,5|68,76,80,81
707|1|6,11|2,6|6,76,80
708|1|6,11|2,7|9,76,80
709|1|6,11|2,8|9,76,80
710|1|6,11|2,9|9,76,80
711|1|6,11|2,10|16,40,76,80
712|1|6,11|2,11|30,76,80
713|1|6,11|2,12|9,76,80
714|1|6,11|2,13|30,76,80
715|1|6,11|2,14|30,76,80
716|1|6,11|2,15|15,76,80
717|1|6,11|2,16|76,80
718|1|6,11|2,17|68,76,80,81
719|1|6,11|3|72,76,80
720|1|6,11|3,5|72,76,80,81
721|1|6,11|3,6|72,76,80
722|1|6,11|3,7|6,9,72,76,80
723|1|6,11|3,8|6,9,72,76,80
724|1|6,11|3,9|6,9,72,76,80
725|1|6,11|3,10|40,72,76,80
726|1|6,11|3,12|9,72,76,80
727|1|6,11|3,13|72,73,76,80
728|1|6,11|3,14|72,73,76,80
729|1|6,11|3,15|15,72,76,80
730|1|6,11|3,16|72,76,80
731|1|6,11|3,17|72,76,80,81
732|1|6,11|4|14,76,80
733|1|6,11|4,5|14,68,76,80,81
734|1|6,11|4,9|9,76,80
735|1|6,11|4,10|40,73,76,80
736|1|6,11|4,12|9,76,80
737|1|6,11|4,14|14,30,76,80
738|1|6,11|4,15|15,76,80
739|1|6,11|4,17|14,68,76,80,81
740|1|6,11|5|76,80,81
741|1|6,11|5,6|6,76,80,81
742|1|6,11|5,7|9,76,80,81
743|1|6,11|5,8|9,76,80,81
744|1|6,11|5,9|9,76,80,81
745|1|6,11|5,11|14,76,80,81
746|1|6,11|5,13|9,76,80,81
747|1|6,11|5,14|14,30,76,80,81
748|1|6,11|5,16|76,80,81
749|1|6,11|5,17|4,68,76,80,81
750|1|6,11|6|6,76,80
751|1|6,11|6,7|6,9,76,80
752|1|6,11|6,8|6,9,76,80
753|1|6,11|6,9|6,9,76,80
754|1|6,11|6,11|6,30,76,80
755|1|6,11|6,13|6,30,76,80
756|1|6,11|6,14|6,30,76,80
757|1|6,11|6,16|6,76,80
758|1|6,11|6,17|6,68,76,80,81
759|1|6,11|7|9,76,80
760|1|6,11|7,8|9,76,80
761|1|6,11|7,10|73,76,80
762|1|6,11|7,11|9,30,76,80
763|1|6,11|7,12|9,76,80
764|1|6,11|7,13|9,30,76,80
765|1|6,11|7,14|9,30,76,80
766|1|6,11|7,15|15,76,80
767|1|6,11|7,16|9,76,80
768|1|6,11|7,17|9,76,80,81
769|1|6,11|8|9,76,80
770|1|6,11|8,11|30,76,80
771|1|6,11|8,12|9,76,80
772|1|6,11|8,13|9,30,76,80
773|1|6,11|8,14|9,30,76,80
774|1|6,11|8,15|15,76,80
775|1|6,11|8,16|9,76,80
776|1|6,11|8,17|9,76,80,81
777|1|6,11|9|9,76,80
778|1|6,11|9,10|40,76,80
779|1|6,11|9,12|9,76,80
780|1|6,11|9,13|9,76,80
781|1|6,11|9,14|9,76,80
782|1|6,11|9,15|15,76,80
783|1|6,11|9,16|9,76,80
784|1|6,11|9,17|9,76,80,81
785|1|6,11|10|40,76,80,83
786|1|6,11|10,12|40,76,80,83
787|1|6,11|10,13|40,73,76,80,83
788|1|6,11|10,14|40,73,76,80,83
789|1|6,11|10,15|15,40,76,80
790|1|6,11|10,16|40,76,80,83
791|1|6,11|10,17|40,76,80,81
792|1|6,11|11|30,76,80
793|1|6,11|11,12|30,49,76,80
794|1|6,11|11,13|30,76,80
795|1|6,11|11,14|30,76,80
796|1|6,11|11,15|15,76,80
797|1|6,11|11,16|30,76,80
798|1|6,11|11,17|30,76,80,81
799|1|6,11|12|15,76,80
800|1|6,11|12,15|76,80
801|1|6,11|12,16|76,80
802|1|6,11|12,17|76,80,81
803|1|6,11|13|30,76,80
804|1|6,11|13,14|30,76,80
805|1|6,11|13,15|15,76,80
806|1|6,11|13,16|30,76,80
807|1|6,11|13,17|30,76,80,81
808|1|6,11|14|30,76,80
809|1|6,11|14,15|30,76,80
810|1|6,11|14,16|30,76,80
811|1|6,11|14,17|30,76,80,81
812|1|6,11|15|15,76,80
813|1|6,11|15,16|15,76,80
814|1|6,11|15,17|15,76,80,81
815|1|6,11|16|76,80
816|1|6,11|16,17|76,80,81
817|1|6,11|17|76,80,81
818|1|3,11||16,46
819|1|3,11|1|1,16,72
820|1|3,11|1,3|1,16,46
821|1|3,11|1,4|1,14,46
822|1|3,11|1,5|1,46,68,81
823|1|3,11|1,6|1,6,16,46
824|1|3,11|1,7|1,16,46
825|1|3,11|1,8|1,16,46,50
826|1|3,11|1,9|1,16,46
827|1|3,11|1,10|1,16,83
828|1|3,11|1,11|1,14,46
829|1|3,11|1,12|1,16,46,49
830|1|3,11|1,13|1,16,30,46
831|1|3,11|1,14|1,14,16,46
832|1|3,11|1,15|1,15,16
833|1|3,11|1,16|1,16,46
834|1|3,11|1,17|1,16,46,68,81
835|1|3,11|2|16,46
836|1|3,11|2,3|16,46,72
837|1|3,11|2,4|14,46
838|1|3,11|2,5|16,46,68,81
839|1|3,11|2,6|6,16,46
840|1|3,11|2,7|16,46
841|1|3,11|2,8|16,46,50
842|1|3,11|2,9|16,46
843|1|3,11|2,10|16,40,83
844|1|3,11|2,11|16,30,46
845|1|3,11|2,12|16,46,49
846|1|3,11|2,13|16,30,46
847|1|3,11|2,14|16,30,46
848|1|3,11|2,15|15,16
849|1|3,11|2,16|16,46
850|1|3,11|2,17|16,46,68,81
851|1|3,11|3|16,72,76
852|1|3,11|3,5|16,72,76,81
853|1|3,11|3,6|6,16,72,76
