5178|3|2,3|1|46,50,76|непонятно
5179|3|2,3|1,3|50,72,76|натворил
5180|3|2,3|1,4|14,46,50,76|невероятно
5181|3|2,3|1,5|14,81|не подавись
5182|3|2,3|1,6|6,46,50,76|не психуй
5183|3|2,3|1,7|14,46|развлечемся
5184|3|2,3|1,8|46,50,76|разберемся
5185|3|2,3|1,9|46,50,76|ну его
5186|3|2,3|1,10|62,80|отстань
5187|3|2,3|1,11|14,46,50,76|круто
5188|3|2,3|1,12|11,46,50,76|замучил
5189|3|2,3|1,13|43,46,50,76|офигеть
5190|3|2,3|1,14|14,46,50,76|ух ты
5191|3|2,3|1,15|46,50,76,80|ой
5192|3|2,3|1,16|46,50,76|погоди
5193|3|2,3|1,17|14,68,81|не болей
5194|3|2,3|2|46,50,76|понятно
5195|3|2,3|2,3|50,62,76|получай
5196|3|2,3|2,4|14,46,50,76|правильно
5197|3|2,3|2,5|4,14,68,81|ешь
5198|3|2,3|2,6|6,46,50,76|ничего
5199|3|2,3|2,7|30,46,50,76|сыграем
5200|3|2,3|2,8|46,50,76|освой
5201|3|2,3|2,9|46,50,76|неважно
5202|3|2,3|2,10|62,80|вот тебе
5203|3|2,3|2,11|14,46,50,76|хороший
5204|3|2,3|2,12|11,46,50,76|так и знал
5205|3|2,3|2,13|43,46,50,76|классно
5206|3|2,3|2,14|14,46,50,76|чудесно
5207|3|2,3|2,15|15,50,76|страшно
5208|3|2,3|2,16|46,50,76|да ладно
5209|3|2,3|2,17|4,14,68,81|исцелил
5210|3|2,3|3|16,72,76|наказываю пофиг
5211|3|2,3|3,5|4,14,68,81|а ну ешь
5212|3|2,3|3,6|16,72,76|чтобы неповадно было
5213|3|2,3|3,7|16,72,76|а ну играй
5214|3|2,3|3,8|16,72,76|а ну учи
5215|3|2,3|3,9|16,72,76|пошел
5216|3|2,3|3,10|16,72,76|прибью
5217|3|2,3|3,12|16,72,76|прибью ведь
5218|3|2,3|3,13|16,72,76|идиот
5219|3|2,3|3,14|16,72,76|ах ты тварь
5220|3|2,3|3,15|16,72,76|больно?
5221|3|2,3|3,16|16,72,76|пройдет
5222|3|2,3|3,17|4,14,68,81|на пользу
5223|3|2,3|4,5|4,14,68,81|заслужил
5224|3|2,3|4,17|4,14,68,81|будь здоров
5225|3|2,3|5|4,14,68,81|кушай
5226|3|2,3|5,17|4,14,68,81|поправляйся
5227|3|2,3|6,17|4,14,68,81|будешь жить
5228|3|2,3|7,17|4,14,68,81|можешь играть
5229|3|2,3|8,17|4,14,68,81|лечись
5230|3|2,3|9,17|4,14,68,81|живи
5231|3|2,3|10,17|4,16,68,81|потерпи
5232|3|2,3|11,17|4,14,68,81|хорошо выглядишь
5233|3|2,3|12,17|4,14,68,81|пронесло
5234|3|2,3|14|4,14,68,81|радуюсь
5235|3|2,3|14,17|4,14,68,81|оживил
5236|3|2,3|15,17|4,68,80,81|ух пронесло
5237|3|2,3|16,17|4,14,68,81|на здоровье
5238|3|2,3|17|4,14,68,81|вылечил
5239|3|2,3|4|46,50,76|молодец
5240|3|2,3|4,9|46,50,76|ну и хорошо
