2999|3|11|1,3|16,72|натворил
3000|3|11|1,4|14,62|невероятно
3001|3|11|1,5|6,14,50|не подавись
3002|3|11|1,6|6,50|не психуй
3003|3|11|1,7|4,14,50|развлечемся
3004|3|11|1,8|4,14,50|разберемся
3005|3|11|1,9|9,50|ну его
3006|3|11|1,10|12,16,50|отстань
3007|3|11|1,11|14,50|круто
3008|3|11|1,12|11,12,50|замучил
3009|3|11|1,13|13,14,50|офигеть
3010|3|11|1,14|14,50|ух ты
3011|3|11|1,15|50,72|ой
3012|3|11|1,16|16,50|погоди
3013|3|11|1,17|11,14,50|не болей
3014|3|11|2,3|1,16,73|получай
3015|3|11|2,4|14,30|правильно
3016|3|11|2,5|6,14,30|ешь
3017|3|11|2,6|6,30|ничего
3018|3|11|2,7|4,30|сыграем
3019|3|11|2,8|4,30|освой
3020|3|11|2,9|9,30|неважно
3021|3|11|2,10|1,12,16|вот тебе
3022|3|11|2,11|11,30|хороший
3023|3|11|2,12|1,16|так и знал
3024|3|11|2,13|13,30|классно
3025|3|11|2,14|30|чудесно
3026|3|11|2,15|1,72|страшно
3027|3|11|2,16|14,16|да ладно
3028|3|11|2,17|11,13,30|исцелил
3029|3|11|3,5|1,6,16,73|а ну ешь
3030|3|11|3,6|6,16,73|чтобы неповадно было
3031|3|11|3,7|1,16,73|а ну играй
3032|3|11|3,8|1,16,73|а ну учи
3033|3|11|3,9|9,16,73|пошел
3034|3|11|3,10|1,12,16,73|прибью
3035|3|11|3,12|1,12,16|прибью ведь
3036|3|11|3,13|1,16|идиот
3037|3|11|3,14|1,16,30|ах ты тварь
3038|3|11|3,15|16,72|больно?
3039|3|11|3,16|16|пройдет
3040|3|11|3,17|14,16|на пользу
3041|3|11|4,5|13,30|заслужил
3042|3|11|4,9|30|ну и хорошо
3043|3|11|4,10|1,12,16|доигрался
3044|3|11|4,12|1,11|ну прости
3045|3|11|4,14|13,30|замечательно
3046|3|11|4,15|1,30|ты даешь
3047|3|11|4,17|11,13,30|будь здоров
3048|3|11|5,6|6,13,30|ешь спокойно
3049|3|11|5,7|4,30|потом поиграем
3050|3|11|5,8|4,30|потом поучимся
3051|3|11|5,9|30|да подавись
3052|3|11|5,11|11,13,30|самое вкусное
3053|3|11|5,13|13,30|жри
3054|3|11|5,14|30,68|наелся
3055|3|11|5,16|30,68|ладно, ешь
3056|3|11|5,17|11,13,14|поправляйся
3057|3|11|6,7|4,6|отвлечемся
3058|3|11|6,8|4,6|поучимся
3059|3|11|6,9|6|тихо
3060|3|11|6,11|6,11|все хорошо
3061|3|11|6,13|6,13|не паникуй
3062|3|11|6,14|6,30|все чудесно
3063|3|11|6,16|6,16|расслабься
3064|3|11|6,17|11,30|будешь жить
3065|3|11|7,8|4,30|попробуй повторить
3066|3|11|7,10|1,12,16|подеремся
3067|3|11|7,11|4,11,30|непобедимый
3068|3|11|7,12|1,11|это слишком
3069|3|11|7,13|4,13|побесимся
3070|3|11|7,14|4,30|давай играть
3071|3|11|7,15|1,72|осторожнее
3072|3|11|7,16|14,16|лучше поиграем
3073|3|11|7,17|11,13,30|можешь играть
3074|3|11|8,11|4,30|гениально
3075|3|11|8,12|1,11|бестолочь
3076|3|11|8,13|4,13|все узнаешь
3077|3|11|8,14|4,30|научу
3078|3|11|8,15|1,72|опасно
3079|3|11|8,16|14,16|лучше поучимся
3080|3|11|8,17|11,13,30|лечись
3081|3|11|9,10|12,16|плевать
3082|3|11|9,12|11,12|надоел
3083|3|11|9,13|30|отвали
3084|3|11|9,14|13|не лезь
3085|3|11|9,15|1,72|ну нафиг
3086|3|11|9,16|16|бывает
3087|3|11|9,17|13,30|живи
3088|3|11|10,12|1,12,16|изверг
3089|3|11|10,13|1,72|получил
3090|3|11|10,14|1,16,72|так тебе и надо
3091|3|11|10,15|16,72|нечаянно
3092|3|11|10,16|16|прикалываюсь
3093|3|11|10,17|14,16|потерпи
3094|3|11|11,12|1,11,30|чертовски хорошо
3095|3|11|11,13|11,13|не дурно
3096|3|11|11,14|11,30|ты классный
3097|3|11|11,15|1,11,72|слишком хорошо
3098|3|11|11,16|11,16|ну ничего
3099|3|11|11,17|11,30|хорошо выглядишь
3100|3|11|12,15|11,72|тошно
3101|3|11|12,16|11,16|не сердись
3102|3|11|12,17|11,13,30|пронесло
3103|3|11|13,14|11,13,30|чудненько
3104|3|11|13,15|1,72|фыркнул
3105|3|11|13,16|13,16|усмехнулся
3106|3|11|13,17|11,13,16|как новенький
3107|3|11|14,15|1,72|прикольно
3108|3|11|14,16|14,16|утешился
3109|3|11|14,17|13,30|оживил
3113|3|11|15,16|16,72|отходил
3114|3|11|15,17|14,72|ух пронесло
3116|3|11|16,17|11,13,30|на здоровье
3119|3|11|2|2,30|понятно
3120|3|11|3|62,73|наказываю пофиг
3121|3|11|4|13,14|молодец
3122|3|11|5|13,14|кушай
3123|3|11|6|6,30|успокойся
3124|3|11|7|4,30|поиграем
3125|3|11|8|4,30|учи
3126|3|11|9|30,62|все равно
3127|3|11|10|62,72|поделом
3128|3|11|11|13,14|ты хороший
3129|3|11|12|30,61|плачу
3130|3|11|13|13,14|смешно
3131|3|11|14|14,68|радуюсь
3132|3|11|15|30,61|боюсь
3133|3|11|16|16,30|прощаю
3134|3|11|17|13,14|вылечил
3143|3|11|1|50,62|непонятно
