3145|2|1,3,11|1,4|5,30|невероятно
3146|2|1,3,11|1,5|5,14,30|не подавись
3147|2|1,3,11|1,6|5,6,30|не психуй
3148|2|1,3,11|1,7|4,5,7,30|развлечемся
3149|2|1,3,11|1,8|5,30,50|разберемся
3150|2|1,3,11|1,9|1,5,42|ну его
3151|2|1,3,11|1,10|5,73|отстань
3152|2|1,3,11|1,11|5,14,30|круто
3153|2|1,3,11|1,12|30,72|замучил
3154|2|1,3,11|1,13|5,13,14|офигеть
3155|2|1,3,11|1,14|5,11,14|ух ты
3156|2|1,3,11|1,15|1,5,13|ой
3157|2|1,3,11|1,16|5,13,16|погоди
3158|2|1,3,11|1,17|5,14,16|не болей
3160|2|1,3,11|2,3|1,5,16|получай
3161|2|1,3,11|2,4|5,14,30|правильно
3162|2|1,3,11|2,5|5,13,14|ешь
3163|2|1,3,11|2,6|5,6,14|ничего
3164|2|1,3,11|2,7|4,5,7,14|сыграем
3165|2|1,3,11|2,8|5,30,50|освой
3166|2|1,3,11|2,9|1,5,50|неважно
3167|2|1,3,11|2,10|5,12,16|вот тебе
3168|2|1,3,11|2,11|5,13,14|хороший
3169|2|1,3,11|2,12|1,72|так и знал
3170|2|1,3,11|2,13|5,13,14|классно
3171|2|1,3,11|2,14|5,14,68|чудесненько
3172|2|1,3,11|2,15|1,5,50|страшно
3173|2|1,3,11|2,16|5,11,16|да ладно
3174|2|1,3,11|2,17|5,13,14|исцелил
3175|2|1,3,11|2|1,5,73|понятно
3176|2|1,3,11|3,5|5,16,73|а ну ешь
3177|2|1,3,11|3,6|5,6,73|чтобы неповадно было
3178|2|1,3,11|3,7|5,73|играй
3179|2|1,3,11|3,8|5,50,73|учи уже
3180|2|1,3,11|3,9|5,50,73|отстань же
3181|2|1,3,11|3,10|5,12,73|накажу
3182|2|1,3,11|3,12|50,73|накажу ведь
3183|2|1,3,11|3,13|5,73|идиот
3184|2|1,3,11|3,14|1,5,73|ах ты гад
3185|2|1,3,11|3,15|1,5,50|больно?
3186|2|1,3,11|3,16|1,5,16|пройдет
3187|2|1,3,11|3,17|1,5,13,14|на пользу
3188|2|1,3,11|4|5,14,30|так держать
3189|2|1,3,11|4,5|5,13,14|по заслугам
3190|2|1,3,11|4,9|1,5,13|ну и хорошо
3191|2|1,3,11|4,10|5,12,50|допрыгался
3192|2|1,3,11|4,12|1,61|прости меня
3193|2|1,3,11|4,14|5,13,14|замечательно
3194|2|1,3,11|4,15|5,50,61|ты даешь
3195|2|1,3,11|4,17|5,13,14|будь здрав
3196|2|1,3,11|5|5,13,68|кушай
3197|2|1,3,11|5,6|5,6,13|ешь спокойно
3198|2|1,3,11|5,7|4,5,7,14|потом поиграем
3199|2|1,3,11|5,8|5,9,13|потом поучимся
3200|2|1,3,11|5,9|5,50|да подавись
3201|2|1,3,11|5,11|5,13,68|самое вкусное
3202|2|1,3,11|5,13|5,13,68|жри
3203|2|1,3,11|5,14|5,13,14|наелся
3204|2|1,3,11|5,16|5,13,16|ладно, ешь
3205|2|1,3,11|5,17|5,13,14|поправляйся
3206|2|1,3,11|6|5,6,68|уймись
3207|2|1,3,11|6,7|4,5,6,7|отвлечемся
3208|2|1,3,11|6,8|5,6,13,50|поучимся
3209|2|1,3,11|6,9|5,6,13|успокойся
3210|2|1,3,11|6,11|5,6,11|все нормально
3211|2|1,3,11|6,13|5,6,13|не дергайся
3212|2|1,3,11|6,14|5,6,14|чудесно
3213|2|1,3,11|6,16|5,6,16|отдохни
3214|2|1,3,11|6,17|5,6,13|будешь жить
3215|2|1,3,11|7|4,5,7,68|покуролесим
3216|2|1,3,11|7,8|4,5,7,50|попробуй повторить
3217|2|1,3,11|7,10|5,50|стукнемся
3218|2|1,3,11|7,11|4,5,7,11|непобедимый
