4117|1|6,11|1|1,76,80|непонятно
4118|1|6,11|1,3|1,16,76,80|натворил
4119|1|6,11|1,4|1,14,76,80|невероятно
4120|1|6,11|1,5|1,76,80,81|не подавись
4121|1|6,11|1,6|1,6,76,80|не психуй
4122|1|6,11|1,7|1,9,76,80|развлечемся
4123|1|6,11|1,8|1,9,76,80|разберемся
4124|1|6,11|1,9|1,9,76,80|ну его
4125|1|6,11|1,10|1,16,40,76,80|отстань
4126|1|6,11|1,11|1,30,76,80|круто
4127|1|6,11|1,12|1,9,76,80|замучил
4128|1|6,11|1,13|1,30,76,80|офигеть
4129|1|6,11|1,14|1,30,76,80|ух ты
4130|1|6,11|1,15|1,15,76,80|ой
4131|1|6,11|1,16|1,76,80|погоди
4132|1|6,11|1,17|1,76,80,81|не болей
4133|1|6,11|2|76,80|понятно
4134|1|6,11|2,3|16,72,76,80|получай
4135|1|6,11|2,4|14,76,80|правильно
4136|1|6,11|2,5|68,76,80,81|ешь
4137|1|6,11|2,6|6,76,80|ничего
4138|1|6,11|2,7|9,76,80|сыграем
4139|1|6,11|2,8|9,76,80|освой
4140|1|6,11|2,9|9,76,80|неважно
4141|1|6,11|2,10|16,40,76,80|вот тебе
4142|1|6,11|2,11|30,76,80|хороший
4143|1|6,11|2,12|9,76,80|так и знал
4144|1|6,11|2,13|30,76,80|классно
4145|1|6,11|2,14|30,76,80|чудесно
4146|1|6,11|2,15|15,76,80|страшно
4147|1|6,11|2,16|76,80|да ладно
4148|1|6,11|2,17|68,76,80,81|исцелил
4149|1|6,11|3|72,76,80|наказываю пофиг
4150|1|6,11|3,5|72,76,80,81|а ну ешь
4151|1|6,11|3,6|72,76,80|чтобы неповадно было
4152|1|6,11|3,7|6,9,72,76,80|а ну играй
4153|1|6,11|3,8|6,9,72,76,80|а ну учи
4154|1|6,11|3,9|6,9,72,76,80|пошел
4155|1|6,11|3,10|40,72,76,80|прибью
4156|1|6,11|3,12|9,72,76,80|прибью ведь
