2336|2|6,8,11|1|6,16|непонятно ничего
2337|2|6,8,11|1,3|6,30|ну и натворил
2338|2|6,8,11|1,4|6,68|не представляю
2339|2|6,8,11|1,5|6,68|не подавись
2340|2|6,8,11|1,6|6,68|не гони
2341|2|6,8,11|1,7|4,6,68|развлечемся
2342|2|6,8,11|1,8|4,6,50|разберемся
2343|2|6,8,11|1,9|6,9|ну его нафиг
2344|2|6,8,11|1,10|1,16|отстань
2345|2|6,8,11|1,11|6,30,68|круто же
2346|2|6,8,11|1,12|1,68|замучил совсем
2347|2|6,8,11|1,13|6,30|офигительно
2348|2|6,8,11|1,14|68|ох ты
2349|2|6,8,11|1,15|1,30|опа
2350|2|6,8,11|1,16|16,30|постой ка
2351|2|6,8,11|1,17|30,68|не болей
2352|2|6,8,11|2|6,68|все понятно
2353|2|6,8,11|2,3|1,16|получай
2354|2|6,8,11|2,4|4,6,30|все правильно
2355|2|6,8,11|2,5|4,6,68|ешь
2356|2|6,8,11|2,6|6,68|ничего
2357|2|6,8,11|2,7|7,30|сыграем
2358|2|6,8,11|2,8|30,50|освой наконец
2359|2|6,8,11|2,9|9|да неважно
2360|2|6,8,11|2,10|1,16,30|вот тебе
2361|2|6,8,11|2,11|4,30,68|хороший ты
2362|2|6,8,11|2,12|1,68|так я и знал
2363|2|6,8,11|2,13|30,68|классно же
2364|2|6,8,11|2,14|68|как чудесно
2365|2|6,8,11|2,15|1,68|как страшно
2366|2|6,8,11|2,16|16,68|ну да ладно
2367|2|6,8,11|2,17|30,68|исцелил все таки
2368|2|6,8,11|3|16|да пофиг
2369|2|6,8,11|3,5|16,68|а ну ешь
2370|2|6,8,11|3,6|16,30|чтобы неповадно было
2371|2|6,8,11|3,7|9,16,30|а ну играй
2372|2|6,8,11|3,8|16,50,68|а ну учи
2373|2|6,8,11|3,9|9,16|да пошел ты
2374|2|6,8,11|3,10|12,16|ох прибью
2375|2|6,8,11|3,12|1,16|ох прибью ведь
2376|2|6,8,11|3,13|1,16,30|вот же идиот
2377|2|6,8,11|3,14|1,16,68|ах ты тварь
2378|2|6,8,11|3,15|16,30|больно тебе?
2379|2|6,8,11|3,16|16,30|не очкуй
2380|2|6,8,11|3,17|16,68|пойдет на пользу
2381|2|6,8,11|4|13|ты молодец
2382|2|6,8,11|4,5|30,68|ты заслужил
2383|2|6,8,11|4,9|9,30|ну и хорошо
2384|2|6,8,11|4,10|1,16|доигрался таки
2385|2|6,8,11|4,12|1,30|ну прости меня
2386|2|6,8,11|4,14|13|вот и замечательно
2387|2|6,8,11|4,15|68|ну ты даешь
2388|2|6,8,11|4,17|30,68|будь здоров
2389|2|6,8,11|5|30|кушай же
2390|2|6,8,11|5,6|6,68|ешь спокойно
2391|2|6,8,11|5,7|7,30|потом поиграем
2392|2|6,8,11|5,8|30,50|потом поучимся
2393|2|6,8,11|5,9|9|да подавись
2394|2|6,8,11|5,11|30,68|самое вкусное
2395|2|6,8,11|5,13|30,68|жри
2396|2|6,8,11|5,14|30,68|наелся
2397|2|6,8,11|5,16|16,68|ладно, ешь
2398|2|6,8,11|5,17|30,68|поправляйся
2399|2|6,8,11|6|6|успокойся
2400|2|6,8,11|6,7|6,7|отвлечемся
2401|2|6,8,11|6,8|6,50|поучимся
2402|2|6,8,11|6,9|9|а ну тихо
2403|2|6,8,11|6,11|6,68|все нормально
2404|2|6,8,11|6,13|6,30|не паникуй
2405|2|6,8,11|6,14|6,68|все чудесно
2406|2|6,8,11|6,16|6,16|расслабься
2407|2|6,8,11|6,17|6,30,68|будешь жить
2408|2|6,8,11|7|7,62|поиграем
2409|2|6,8,11|7,8|7,50|попробуй повторить
2410|2|6,8,11|7,10|9,16|подеремся
2411|2|6,8,11|7,11|7,9,68|непобедимый
2412|2|6,8,11|7,12|1,68|это уж слишком
2413|2|6,8,11|7,13|7,30|побесимся
2414|2|6,8,11|7,14|7,68|давай играть
2415|2|6,8,11|7,15|1,30|осторожнее
2416|2|6,8,11|7,16|7,16,68|лучше поиграем
2417|2|6,8,11|7,17|7,30,68|можешь играть
2418|2|6,8,11|8|50|учи
2419|2|6,8,11|8,11|50,68|шедеврально
2420|2|6,8,11|8,12|1,50,68|ты бестолочь
2421|2|6,8,11|8,13|30,50|все узнаешь
2422|2|6,8,11|8,14|50,68|давай научу
2423|2|6,8,11|8,15|1,30,50|это опасно
2424|2|6,8,11|8,16|16,30,50|лучше поучимся
2425|2|6,8,11|8,17|30,50,68|лечись
2426|2|6,8,11|9|9|все равно
2427|2|6,8,11|9,10|9,16|плевать
2428|2|6,8,11|9,12|1,16|надоел
2429|2|6,8,11|9,13|9,30|отвали
2430|2|6,8,11|9,14|9,68|не лезь
2431|2|6,8,11|9,15|13|ну нафиг
2432|2|6,8,11|9,16|16|всяко бывает
2433|2|6,8,11|9,17|30,68|живи
2434|2|6,8,11|10|16|поделом тебе
2435|2|6,8,11|10,12|12,16|изверг
2436|2|6,8,11|10,13|1,16,30|получил
2437|2|6,8,11|10,14|1,16,68|так тебе и надо
2438|2|6,8,11|10,15|12,16|нечаянно
2439|2|6,8,11|10,16|12,16|прикалываюсь
2440|2|6,8,11|10,17|12,68|потерпи
2441|2|6,8,11|11|68|ты хороший
2442|2|6,8,11|11,12|1,68|чертовски хорошо
2443|2|6,8,11|11,13|30,68|не дурно
2444|2|6,8,11|11,14|68|ты классный
2445|2|6,8,11|11,15|1,68|слишком хорошо
2446|2|6,8,11|11,16|16,68|ну ничего
2447|2|6,8,11|11,17|30,68|хорошо выглядишь
2448|2|6,8,11|12|9,68|плачу
2449|2|6,8,11|12,15|1,68|тошно
2450|2|6,8,11|12,16|9,16|не сердись
2451|2|6,8,11|12,17|9,30|пронесло
2452|2|6,8,11|13|13|смешно
2453|2|6,8,11|13,14|30,68|чудненько
2454|2|6,8,11|13,15|1,30|фыркнул
2455|2|6,8,11|13,16|16,30|усмехнулся
2456|2|6,8,11|13,17|30,68|как новенький
2457|2|6,8,11|14|14|радуюсь
2458|2|6,8,11|14,15|1,30|прикольно
2459|2|6,8,11|14,16|16,68|утешился
2460|2|6,8,11|14,17|30,68|воскресил
2461|2|6,8,11|15|13|очкую
2462|2|6,8,11|15,16|16,30|отмолил
2463|2|6,8,11|15,17|30,68|ух пронесло
2464|2|6,8,11|16|16|прощаю
2465|2|6,8,11|17|30,68|вылечил
2466|2|6,8,11|16,17|1,16,56|будь здрав
