3436|1|2|1|1,50,76|растерялся
3437|1|2|1,3|15|все пропало
3438|1|2|1,4|6,50,76|загадочно
3439|1|2|1,5|4,50,76|не подавись
3440|1|2|1,6|6,50,76|пронесет
3441|1|2|1,7|1,9,50,76|отвлечемся
3442|1|2|1,8|1,50,76|разберемся
3443|1|2|1,9|21,76|ну и пусть
3444|1|2|1,10|15,40,76|отстань
3445|1|2|1,11|14,50,76|мудрено
3446|1|2|1,12|1,50,76|замучил
3447|1|2|1,13|13,50,76|забавно
3448|1|2|1,14|1,50,76|ух ты
3449|1|2|1,15|15|ай
3450|1|2|1,16|1,50,76|пока
3451|1|2|1,17|14,81|выживай
3452|1|2|2|8,50,76|ясно
3453|1|2|2,3|15,72|получай
3454|1|2|2,4|14,50,76|толково
3455|1|2|2,5|81|ешь
3456|1|2|2,6|6,50,76|ничего
3457|1|2|2,7|9,50,76|сыграем
3458|1|2|2,8|8,50|усвой
3459|1|2|2,9|9,50,76|неважно
3460|1|2|2,10|1,15|вот тебе
3461|1|2|2,11|13|неплохой
3462|1|2|2,12|1,50,76|так и знал
3463|1|2|2,13|13,50,76|классно
3464|1|2|2,14|1,14,50,76|чудесно
3465|1|2|2,15|1,15|страшно
3466|1|2|2,16|50,76|да ладно
3467|1|2|2,17|14,81|исцелил
3468|1|2|3|12|караю
3469|1|2|3,5|1,16|а ну ешь
3470|1|2|3,6|1,6,15|чтобы неповадно было
3471|1|2|3,7|1,15|а ну играй
3472|1|2|3,8|1,15|а ну учи
3473|1|2|3,9|1,21|пошел
3474|1|2|3,10|1,12,41|прибью
3475|1|2|3,12|1,12|прибью ведь
3476|1|2|3,13|1,10|идиот
3477|1|2|3,14|1,10,83|ах ты тварь
3478|1|2|3,15|1,15|больно?
3479|1|2|3,16|1,72|пройдет
3480|1|2|3,17|80,83|на пользу
3481|1|2|4|8,50,76|полезный
3482|1|2|4,5|30,81|заслужил
3483|1|2|4,9|14,50,76|ну и хорошо
3484|1|2|4,10|1,40|доигрался
3485|1|2|4,12|1,15,50,76|ну прости
3486|1|2|4,14|14,30,50,76|замечательно
3487|1|2|4,15|1,15|ты даешь
3488|1|2|4,17|68,81|будь здоров
3489|1|2|5|14,68|кушай
3490|1|2|5,6|6,81|ешь спокойно
3491|1|2|5,7|30,46|потом поиграем
3492|1|2|5,8|8,30,50,76|потом поучимся
3493|1|2|5,9|6,16,33|да подавись
3494|1|2|5,11|14,37,81|самое вкусное
3495|1|2|5,13|14,30,46|лопай
3496|1|2|5,14|7,14,68|наелся
3497|1|2|5,16|6,30|ладно, ешь
3498|1|2|5,17|14,31,68,81|поправляйся
3499|1|2|6|6,8,50,76|успокойся
3500|1|2|6,7|6,7,46|тпоиграем
3501|1|2|6,8|6,8,50,76|поучимся
3502|1|2|6,9|1,50,76|тихо
3503|1|2|6,11|6,30,50,76|все хорошо
3504|1|2|6,13|6,46,50,76|не паникуй
3505|1|2|6,14|6,14,50,76|все чудесно
3506|1|2|6,16|6,50,76|расслабься
3507|1|2|6,17|6,68,81|будешь жить
3508|1|2|7|30,46,50,76|пошалим
3509|1|2|7,8|8,30,46,50,76|попробуй повторить
3510|1|2|7,10|1,73|подеремся
3511|1|2|7,11|30,46,50,76|непобедимый
3512|1|2|7,12|1,11,50,76|это слишком
3513|1|2|7,13|13,46,50,76|побесимся
3514|1|2|7,14|14,30,46,50,76|давай играть
3515|1|2|7,15|1,15,76|осторожнее
3516|1|2|7,16|8,46,50|лучше поиграем
3517|1|2|7,17|46,68|можешь играть
3518|1|2|8|8,50,76|учи
3519|1|2|8,11|30,50,76|гениально
3520|1|2|8,12|1,76|бестолочь
3521|1|2|8,13|13,50,76|все узнаешь
3522|1|2|8,14|14,50,68|научу
3523|1|2|8,15|1,15,76|опасно
3524|1|2|8,16|50,76|лучше поучимся
3525|1|2|8,17|4,50|лечись
3526|1|2|10|15,40|казню
3527|1|2|10,12|4,15|изверг
3528|1|2|10,13|1,73|получил
3529|1|2|10,14|1,42|так тебе и надо
3530|1|2|10,15|1,15|нечаянно
3531|1|2|10,16|1,76|прикалываюсь
3532|1|2|10,17|1,16|потерпи
3533|1|2|11|30,50,76|ты хороший
3534|1|2|11,12|1,11,50,76|чертовски хорошо
3535|1|2|11,13|13,50,76|не дурно
3536|1|2|11,14|8,14,50,76|ты классный
3537|1|2|11,15|1,15,50,76|слишком хорошо
3538|1|2|11,16|6,50,76|ну ничего
3539|1|2|11,17|30,81|хорошо выглядишь
3540|1|2|12|1,11,76|плачу
3541|1|2|12,15|1,15,76|тошно
3542|1|2|12,16|1,6,76|не сердись
3543|1|2|12,17|11,15|пронесло
3544|1|2|13|7,13,50|смешно
3545|1|2|13,14|8,13,14,50|чудненько
3546|1|2|13,15|1,76|фыркнул
3547|1|2|13,16|83|усмехнулся
3548|1|2|13,17|13,68,81|как новенький
3549|1|2|14|8,14,50|радуюсь
3550|1|2|14,15|1,11,76|прикольно
3551|1|2|14,16|6,50|утешился
3552|1|2|14,17|14,64,81|оживил
3553|1|2|15|11,15|ужас
3554|1|2|15,16|6,11,50|отходил
3555|1|2|15,17|1,4,76|ух пронесло
3556|1|2|16|6,50|прощаю
3557|1|2|16,17|4,6|на здоровье
3558|1|2|17|4,50,81|вылечил
5168|1|2|9|50,76|все равно
5169|1|2|9,10|34,40,50,76,84|плевать
5170|1|2|9,12|50,76|надоел
5171|1|2|9,13|30,50,76|отвали
5172|1|2|9,14|30,50,76|не лезь
5173|1|2|9,15|15,50,76|ну нафиг
5174|1|2|9,16|50,76|бывает
5175|1|2|9,17|4,50,76,81|живи
