237|248|0|25|0|5|2|0|
238|249|0|25|0|5|2|0|
239|250|0|25|0|5|2|0|
240|251|0|25|0|5|2|0|
241|252|0|25|0|5|2|0|
242|253|0|59|0|5|2|0|
243|254|0|56|0|5|2|0|
244|255|0|58|0|5|2|0|
245|256|0|19|0|5|2|0|
246|257|0|58|0|5|2|0|
247|258|0|58|0|5|2|0|
248|259|0|13|0|5|2|0|
249|260|0|26|0|5|2|0|
250|261|0|58|0|5|2|0|
251|262|0|44|0|5|2|0|
252|263|0|27|0|5|2|0|
253|264|0|44|0|5|2|0|
254|265|0|44|0|5|2|0|
255|266|0|41|0|5|2|0|
256|267|0|27|0|5|2|0|
257|268|0|44|0|5|2|0|
258|269|0|19|0|5|2|0|
259|270|0|19|0|5|2|0|
260|271|0|13|0|5|2|0|
261|272|0|13|0|5|2|0|
262|273|0|13|0|5|2|0|
263|274|0|24|0|5|2|0|
264|275|0|25|0|5|2|0|
265|276|0|17|0|5|2|0|
266|277|0|17|0|5|2|0|
267|278|0|17|0|5|2|0|
268|279|0|17|0|5|2|0|
269|280|0|11|0|5|2|0|
270|281|0|25|0|5|2|0|
271|282|0|25|0|5|2|0|
272|283|0|25|0|5|2|0|
273|284|0|25|0|5|2|0|
274|285|0|13|0|5|2|0|
275|286|0|11|0|5|2|0|
276|287|0|25|0|5|2|0|
277|288|0|17|0|5|2|0|
278|289|0|25|0|5|2|0|
279|290|0|25|0|5|2|0|
280|291|0|45|0|5|2|0|
281|292|0|13|0|5|2|0|
282|293|0|11|0|5|2|0|
283|294|0|25|0|5|2|0|
284|295|0|13|0|5|2|0|
285|296|0|11|0|5|2|0|
286|297|0|25|0|5|2|0|
287|298|0|13|0|5|2|0|
288|299|0|25|0|5|2|0|
289|300|0|25|0|5|2|0|
290|301|0|60|0|5|2|0|
291|302|0|2|0|5|2|0|
292|303|0|61|0|5|2|0|
293|304|0|14|0|5|2|0|
294|305|0|49|0|5|2|0|
295|306|0|16|0|5|2|0|
296|307|0|40|0|5|2|0|
297|308|0|62|0|5|2|0|
298|309|0|2|0|5|2|0|
299|310|0|63|0|5|2|0|
300|311|0|3|0|5|2|0|
301|312|0|2|0|5|2|0|
302|313|0|64|0|5|2|0|
303|314|0|34|0|5|2|0|
304|315|0|18|0|5|2|0|
305|316|0|22|0|5|2|0|
306|317|0|2|0|5|2|0|
307|318|0|65|0|5|2|0|
308|319|0|61|0|5|2|0|
309|320|0|49|0|5|2|0|
310|321|0|16|0|5|2|0|
311|322|0|66|0|5|2|0|
312|323|0|53|0|5|2|0|
313|324|0|18|0|5|2|0|
314|325|0|22|0|5|2|0|
315|326|0|3|0|5|2|0|
316|327|0|2|0|5|2|0|
317|328|0|13|0|5|2|0|
318|329|0|67|0|5|2|0|
319|330|0|38|0|5|2|0|
320|331|0|47|0|5|2|0|
321|332|0|31|0|5|2|0|
322|333|0|22|0|5|2|0|
323|334|0|68|0|5|2|0|
324|335|0|69|0|5|2|0|
325|336|0|53|0|5|2|0|
326|337|0|53|0|5|2|0|
327|338|0|22|0|5|2|0|
328|339|0|70|0|5|2|0|
329|340|0|60|0|5|2|0|
330|341|0|34|0|5|2|0|
331|342|0|67|0|5|2|0|
332|343|0|3|0|5|2|0|
333|344|0|2|0|5|2|0|
334|345|0|53|0|5|2|0|
335|346|0|36|0|5|2|0|
336|347|0|3|0|5|2|0|
337|348|0|21|0|5|2|0|
338|349|0|38|0|5|2|0|
339|350|0|65|0|5|2|0|
340|351|0|49|0|5|2|0|
341|352|0|16|0|5|2|0|
342|353|0|2|0|5|2|0|
343|354|0|38|0|5|2|0|
344|355|0|3|0|5|2|0|
345|356|0|2|0|5|2|0|
346|357|0|2|0|5|2|0|
347|358|0|38|0|5|2|0|
348|359|0|71|0|5|2|0|
349|360|0|72|0|5|2|0|
350|361|0|14|0|5|2|0|
351|362|0|73|0|5|2|0|
352|363|0|74|0|5|2|0|
353|364|0|61|0|5|2|0|
354|365|0|31|0|5|2|0|
355|366|0|18|0|5|2|0|
356|367|0|48|0|5|2|0|
357|368|0|75|0|5|2|0|
358|369|0|76|0|5|2|0|
359|370|0|36|0|5|2|0|
360|371|0|77|0|5|2|0|
361|372|0|49|0|5|2|0|
362|373|0|13|0|5|2|0|
363|374|0|78|0|5|2|0|
364|375|0|79|0|5|2|0|
365|376|0|16|0|5|2|0|
366|377|0|80|0|5|2|0|
367|378|0|81|0|5|2|0|
368|379|0|82|0|5|2|0|
369|380|0|41|0|5|2|0|
370|381|0|83|0|5|2|0|
371|382|0|84|0|5|2|0|
372|383|0|62|0|5|2|0|
373|384|0|63|0|5|2|0|
374|385|0|2|0|5|2|0|
375|386|0|85|0|5|2|0|
376|387|0|13|0|5|2|0|
377|388|0|34|0|5|2|0|
378|389|0|3|0|5|2|0|
379|390|0|53|0|5|2|0|
380|391|0|86|0|5|2|0|
381|392|0|86|0|5|2|0|
382|393|0|60|0|5|2|0|
383|394|0|34|0|5|2|0|
384|395|0|67|0|5|2|0|
385|396|0|87|0|5|2|0|
386|397|0|88|0|5|2|0|
387|398|0|18|0|5|2|0|
388|399|0|89|0|5|2|0|
389|400|0|30|0|5|2|0|
390|401|0|18|0|5|2|0|
391|402|0|90|0|5|2|0|
392|403|0|30|0|5|2|0|
393|404|0|38|0|5|2|0|
394|405|0|38|0|5|2|0|
395|406|0|13|0|5|2|0|
396|407|0|91|0|5|2|0|
397|408|0|92|0|5|2|0|
398|409|0|13|0|5|2|0|
399|410|0|67|0|5|2|0|
400|411|0|3|0|5|2|0|
401|412|0|60|0|5|2|0|
402|413|0|93|0|5|2|0|
403|414|0|38|0|5|2|0|
404|415|0|94|0|5|2|0|
405|416|0|95|0|5|2|0|
406|417|0|2|0|5|2|0|
407|418|0|4|0|5|2|0|
408|419|0|96|0|5|2|0|
409|420|0|97|0|5|2|0|
410|421|0|4|0|5|2|0|
411|422|0|94|0|5|2|0|
412|423|0|10|0|5|2|0|
413|424|0|94|0|5|2|0|
414|425|0|6|0|5|2|0|
415|426|0|10|0|5|2|0|
416|427|0|98|0|5|2|0|
417|428|0|4|0|5|2|0|
418|429|0|10|0|5|2|0|
419|430|0|98|0|5|2|0|
420|431|0|10|0|5|2|0|
421|432|0|3|0|5|2|0|
422|433|0|6|0|5|2|0|
423|434|0|96|0|5|2|0|
424|435|0|99|0|5|2|0|
425|436|0|40|0|5|2|0|
426|437|0|94|0|5|2|0|
427|438|0|10|0|5|2|0|
428|439|0|94|0|5|2|0|
429|440|0|100|0|5|2|0|
430|441|0|10|0|5|2|0|
431|442|0|98|0|5|2|0|
432|443|0|4|0|5|2|0|
433|444|0|10|0|5|2|0|
434|445|0|101|0|5|2|0|
435|446|0|102|0|5|2|0|
436|447|0|103|0|5|2|0|
437|448|0|104|0|5|2|0|
438|449|0|105|0|5|2|0|
439|450|0|106|0|5|2|0|
440|451|0|101|0|5|2|0|
441|452|0|101|0|5|2|0|
442|453|0|101|0|5|2|0|
443|454|0|98|0|5|2|0|
444|455|0|98|0|5|2|0|
445|456|0|98|0|5|2|0|
446|457|0|2|0|5|2|0|
447|458|0|8|0|5|2|0|
448|459|0|94|0|5|2|0|
449|460|0|9|0|5|2|0|
450|461|0|10|0|5|2|0|
451|462|0|98|0|5|2|0|
452|463|0|10|0|5|2|0|
453|464|0|107|0|5|2|0|
454|465|0|108|0|5|2|0|
455|466|0|109|0|5|2|0|
456|467|0|110|0|5|2|0|
457|468|0|61|0|5|2|0|
458|469|0|74|0|5|2|0|
459|470|0|61|0|5|2|0|
460|471|0|31|0|5|2|0|
461|472|0|61|0|5|2|0|
462|473|0|108|0|5|2|0|
463|474|0|111|0|5|2|0|
464|475|0|112|0|5|2|0|
465|476|0|113|0|5|2|0|
466|477|0|114|0|5|2|0|
467|478|0|113|0|5|2|0|
468|479|0|115|0|5|2|0|
469|480|0|113|0|5|2|0|
470|481|0|116|0|5|2|0|
471|482|0|94|0|5|2|0|
472|483|0|117|0|5|2|0|
473|484|0|8|0|5|2|0|
474|485|0|118|0|5|2|0|
475|486|0|119|0|5|2|0|
476|487|0|103|0|5|2|0|
477|488|0|120|0|5|2|0|
478|489|0|119|0|5|2|0|
479|490|0|121|0|5|2|0|
480|491|0|99|0|5|2|0|
481|492|0|122|0|5|2|0|
482|493|0|121|0|5|2|0|
483|494|0|104|0|5|2|0|
484|495|0|99|0|5|2|0|
485|496|0|121|0|5|2|0|
486|497|0|94|0|5|2|0|
487|498|0|94|0|5|2|0|
488|499|0|100|0|5|2|0|
489|500|0|10|0|5|2|0|
490|501|0|98|0|5|2|0|
491|502|0|4|0|5|2|0|
492|503|0|10|0|5|2|0|
493|504|0|123|0|5|2|0|
494|505|0|123|0|5|2|0|
495|506|0|94|0|5|2|0|
496|507|0|98|0|5|2|0|
497|508|0|4|0|5|2|0|
498|509|0|98|0|5|2|0|
499|510|0|100|0|5|2|0|
500|511|0|100|0|5|2|0|
501|512|0|10|0|5|2|0|
502|513|0|98|0|5|2|0|
503|514|0|7|0|5|2|0|
504|515|0|10|0|5|2|0|
505|516|0|98|0|5|2|0|
506|517|0|7|0|5|2|0|
507|518|0|10|0|5|2|0|
508|519|0|98|0|5|2|0|
509|520|0|7|0|5|2|0|
510|521|0|10|0|5|2|0|
511|522|0|124|0|5|2|0|
512|523|0|6|0|5|2|0|
513|524|0|10|0|5|2|0|
514|525|0|98|0|5|2|0|
515|526|0|10|0|5|2|0|
516|527|0|10|0|5|2|0|
517|528|0|125|0|5|2|0|
518|529|0|126|0|5|2|0|
519|530|0|126|0|5|2|0|
520|531|0|127|0|5|2|0|
521|532|0|15|0|5|2|0|
522|533|0|39|0|5|2|0|
523|534|0|40|0|5|2|0|
524|535|0|128|0|5|2|0|
525|536|0|126|0|5|2|0|
526|537|0|129|0|5|2|0|
527|538|0|130|0|5|2|0|
528|539|0|126|0|5|2|0|
529|540|0|64|0|5|2|0|
530|541|0|40|0|5|2|0|
531|542|0|3|0|5|2|0|
532|543|0|13|0|5|2|0|
533|544|0|2|0|5|2|0|
534|545|0|61|0|5|2|0|
535|546|0|14|0|5|2|0|
536|547|0|49|0|5|2|0|
537|548|0|131|0|5|2|0|
538|549|0|40|0|5|2|0|
539|550|0|19|0|5|2|0|
540|551|0|132|0|5|2|0|
541|552|0|19|0|5|2|0|
542|553|0|133|0|5|2|0|
543|554|0|132|0|5|2|0|
544|555|0|64|0|5|2|0|
545|556|0|134|0|5|2|0|
546|557|0|135|0|5|2|0|
547|558|0|21|0|5|2|0|
548|559|0|25|0|5|2|0|
549|560|0|13|0|5|2|0|
550|561|0|27|0|5|2|0|
551|562|0|40|0|5|2|0|
552|563|0|19|0|5|2|0|
553|564|0|129|0|5|2|0|
554|565|0|13|0|5|2|0|
555|566|0|13|0|5|2|0|
556|567|0|64|0|5|2|0|
557|568|0|40|0|5|2|0|
558|569|0|21|0|5|2|0|
559|570|0|135|0|5|2|0|
560|571|0|2|0|5|2|0|
561|572|0|19|0|5|2|0|
562|573|0|19|0|5|2|0|
563|574|0|132|0|5|2|0|
564|575|0|13|0|5|2|0|
565|576|0|3|0|5|2|0|
566|577|0|65|0|5|2|0|
567|578|0|49|0|5|2|0|
568|579|0|131|0|5|2|0|
569|580|0|40|0|5|2|0|
570|581|0|3|0|5|2|0|
571|582|0|85|0|5|2|0|
572|583|0|2|0|5|2|0|
573|584|0|91|0|5|2|0|
574|585|0|3|0|5|2|0|
575|586|0|71|0|5|2|0|
576|587|0|109|0|5|2|0|
577|588|0|40|0|5|2|0|
578|589|0|73|0|5|2|0|
579|590|0|74|0|5|2|0|
580|591|0|61|0|5|2|0|
581|592|0|31|0|5|2|0|
582|593|0|65|0|5|2|0|
583|594|0|49|0|5|2|0|
584|595|0|19|0|5|2|0|
585|596|0|136|0|5|2|0|
586|597|0|19|0|5|2|0|
587|598|0|77|0|5|2|0|
588|599|0|49|0|5|2|0|
589|600|0|13|0|5|2|0|
590|601|0|137|0|5|2|0|
591|602|0|136|0|5|2|0|
592|603|0|138|0|5|2|0|
593|604|0|139|0|5|2|0|
594|605|0|138|0|5|2|0|
595|606|0|140|0|5|2|0|
596|607|0|64|0|5|2|0|
597|608|0|141|0|5|2|0|
598|609|0|138|0|5|2|0|
599|610|0|129|0|5|2|0|
600|611|0|129|0|5|2|0|
601|612|0|20|0|5|2|0|
602|613|0|21|0|5|2|0|
603|614|0|13|0|5|2|0|
604|615|0|34|0|5|2|0|
605|616|0|3|0|5|2|0|
606|617|0|28|0|5|2|0|
607|618|0|13|0|5|2|0|
608|619|0|13|0|5|2|0|
609|620|0|13|0|5|2|0|
610|621|0|129|0|5|2|0|
611|622|0|85|0|5|2|0|
612|623|0|20|0|5|2|0|
613|624|0|88|0|5|2|0|
614|625|0|18|0|5|2|0|
615|626|0|20|0|5|2|0|
616|627|0|30|0|5|2|0|
617|628|0|38|0|5|2|0|
618|629|0|13|0|5|2|0|
619|630|0|22|0|5|2|0|
620|631|0|21|0|5|2|0|
621|632|0|3|0|5|2|0|
622|633|0|85|0|5|2|0|
623|634|0|91|0|5|2|0|
624|635|0|3|0|5|2|0|
625|636|0|20|0|5|2|0|
626|637|0|67|0|5|2|0|
627|638|0|3|0|5|2|0|
628|639|0|22|0|5|2|0|
629|640|0|21|0|5|2|0|
630|641|0|3|0|5|2|0|
631|643|0|142|0|5|2|0|
632|644|0|143|0|5|2|0|
633|645|0|143|0|5|2|0|
634|646|0|45|0|5|2|0|
635|647|0|144|0|5|2|0|
636|648|0|25|0|5|2|0|
637|649|0|145|0|5|2|0|
638|650|0|146|0|5|2|0|
639|651|0|145|0|5|2|0|
640|652|0|147|0|5|2|0|
641|653|0|74|0|5|2|0|
642|654|0|148|0|5|2|0|
643|655|0|149|0|5|2|0|
644|656|0|20|0|5|2|0|
645|657|0|3|0|5|2|0|
646|658|0|66|0|5|2|0|
647|659|0|3|0|5|2|0|
648|660|0|150|0|5|2|0|
649|661|0|148|0|5|2|0|
650|662|0|74|0|5|2|0|
651|663|0|61|0|5|2|0|
652|664|0|65|0|5|2|0|
653|665|0|71|0|5|2|0|
654|666|0|72|0|5|2|0|
655|667|0|142|0|5|2|0|
656|668|0|148|0|5|2|0|
657|669|0|61|0|5|2|0|
658|670|0|151|0|5|2|0|
659|671|0|74|0|5|2|0|
660|672|0|61|0|5|2|0|
661|673|0|65|0|5|2|0|
662|674|0|65|0|5|2|0|
663|675|0|65|0|5|2|0|
664|676|0|148|0|5|2|0|
665|677|0|20|0|5|2|0|
666|678|0|25|0|5|2|0|
667|679|0|144|0|5|2|0|
668|680|0|44|0|5|2|0|
669|681|0|24|0|5|2|0|
670|682|0|152|0|5|2|0|
671|683|0|151|0|5|2|0|
672|684|0|153|0|5|2|0|
673|685|0|154|0|5|2|0|
674|686|0|2|0|5|2|0|
675|687|0|85|0|5|2|0|
676|688|0|21|0|5|2|0|
677|689|0|85|0|5|2|0|
678|690|0|74|0|5|2|0|
679|691|0|2|0|5|2|0|
680|692|0|155|0|5|2|0|
681|693|0|20|0|5|2|0|
682|694|0|21|0|5|2|0|
683|695|0|3|0|5|2|0|
684|696|0|65|0|5|2|0|
685|697|0|74|0|5|2|0|
686|698|0|156|0|5|2|0|
687|699|0|71|0|5|2|0|
688|700|0|72|0|5|2|0|
689|701|0|110|0|5|2|0|
690|702|0|74|0|5|2|0|
691|703|0|74|0|5|2|0|
692|704|0|61|0|5|2|0|
693|705|0|31|0|5|2|0|
694|706|0|65|0|5|2|0|
695|707|0|14|0|5|2|0|
696|708|0|157|0|5|2|0|
697|709|0|109|0|5|2|0|
698|710|0|40|0|5|2|0|
699|711|0|74|0|5|2|0|
700|712|0|74|0|5|2|0|
701|713|0|61|0|5|2|0|
702|714|0|31|0|5|2|0|
703|715|0|65|0|5|2|0|
704|716|0|71|0|5|2|0|
705|717|0|158|0|5|2|0|
706|718|0|19|0|5|2|0|
707|719|0|159|0|5|2|0|
708|720|0|155|0|5|2|0|
709|721|0|160|0|5|2|0|
710|722|0|159|0|5|2|0|
711|723|0|13|0|5|2|0|
712|724|0|161|0|5|2|0|
713|725|0|162|0|5|2|0|
714|726|0|72|0|5|2|0|
715|727|0|72|0|5|2|0|
716|728|0|57|0|5|2|0|
717|729|0|72|0|5|2|0|
718|730|0|72|0|5|2|0|
719|731|0|41|0|5|2|0|
720|732|0|163|0|5|2|0|
721|733|0|164|0|5|2|0|
722|734|0|142|0|5|2|0|
723|735|0|148|0|5|2|0|
724|736|0|129|0|5|2|0|
725|737|0|151|0|5|2|0|
726|738|0|151|0|5|2|0|
727|739|0|21|0|5|2|0|
728|740|0|20|0|5|2|0|
729|741|0|21|0|5|2|0|
730|742|0|129|0|5|2|0|
731|743|0|148|0|5|2|0|
732|744|0|152|0|5|2|0|
733|745|0|19|0|5|2|0|
734|746|0|165|0|5|2|0|
735|747|0|166|0|5|2|0|
736|748|0|167|0|5|2|0|
737|749|0|2|0|5|2|0|
738|750|0|20|0|5|2|0|
739|751|0|74|0|5|2|0|
740|752|0|61|0|5|2|0|
741|753|0|65|0|5|2|0|
742|754|0|31|0|5|2|0|
743|755|0|65|0|5|2|0|
744|756|0|85|0|5|2|0|
745|757|0|74|0|5|2|0|
746|758|0|31|0|5|2|0|
747|759|0|61|0|5|2|0|
748|760|0|151|0|5|2|0|
749|761|0|151|0|5|2|0|
750|762|0|20|0|5|2|0|
751|763|0|24|0|5|2|0|
752|764|0|21|0|5|2|0|
753|765|0|151|0|5|2|0|
754|766|0|3|0|5|2|0|
755|767|0|67|0|5|2|0|
756|768|0|3|0|5|2|0|
757|769|0|2|0|5|2|0|
758|770|0|67|0|5|2|0|
759|771|0|3|0|5|2|0|
760|772|0|61|0|5|2|0|
761|773|0|65|0|5|2|0|
762|774|0|61|0|5|2|0|
763|776|0|3|0|5|2|0|
764|777|0|31|0|5|2|0|
765|778|0|74|0|5|2|0|
766|779|0|61|0|5|2|0|
767|780|0|168|0|5|2|0|
768|781|0|73|0|5|2|0|
769|782|0|159|0|5|2|0|
770|783|0|72|0|5|2|0|
771|784|0|110|0|5|2|0|
772|785|0|22|0|5|2|0|
773|786|0|65|0|5|2|0|
774|787|0|36|0|5|2|0|
775|788|0|74|0|5|2|0|
776|789|0|18|0|5|2|0|
777|790|0|20|0|5|2|0|
778|791|0|91|0|5|2|0|
779|792|0|38|0|5|2|0|
780|793|0|61|0|5|2|0|
781|794|0|22|0|5|2|0|
782|795|0|156|0|5|2|0|
783|796|0|107|0|5|2|0|
784|797|0|61|0|5|2|0|
785|798|0|169|0|5|2|0|
786|799|0|170|0|5|2|0|
787|800|0|40|0|5|2|0|
788|801|0|171|0|5|2|0|
789|802|0|135|0|5|2|0|
790|803|0|36|0|5|2|0|
791|804|0|88|0|5|2|0|
792|805|0|18|0|5|2|0|
793|806|0|36|0|5|2|0|
794|807|0|30|0|5|2|0|
795|808|0|38|0|5|2|0|
796|809|0|34|0|5|2|0|
797|810|0|67|0|5|2|0|
798|811|0|91|0|5|2|0|
799|812|0|172|0|5|2|0|
800|813|0|173|0|5|2|0|
801|814|0|69|0|5|2|0|
802|815|0|62|0|5|2|0|
803|816|0|22|0|5|2|0|
804|817|0|171|0|5|2|0|
805|818|0|70|0|5|2|0|
806|819|0|91|0|5|2|0|
807|820|0|91|0|5|2|0|
808|821|0|67|0|5|2|0|
809|822|0|85|0|5|2|0|
810|823|0|3|0|5|2|0|
811|824|0|170|0|5|2|0|
812|825|0|22|0|5|2|0|
813|826|0|20|0|5|2|0|
814|827|0|85|0|5|2|0|
815|828|0|18|0|5|2|0|
816|829|0|3|0|5|2|0|
817|830|0|2|0|5|2|0|
818|831|0|61|0|5|2|0|
819|832|0|169|0|5|2|0|
820|833|0|170|0|5|2|0|
821|834|0|40|0|5|2|0|
822|835|0|88|0|5|2|0|
823|836|0|3|0|5|2|0|
