165|1,12,14,||0|0|0
166|9,12,||0|0|0
167|1,12,13,||0|0|0
168|6,11,14,||0|0|0
169|7,9,13,||0|0|0
170|9,13,||0|0|0
171|1,13,16,||0|0|0
172|9,13,16,||0|0|0
173|9,14,16,||0|0|0
174|6,7,||0|0|0
175|7,16,||0|0|0
176|7,11,||0|0|0
177|7,9,14,||0|0|0
178|7,11,16,||0|0|0
179|9,11,||0|0|0
180|12,14,||0|0|0
181|7,13,||0|0|0
182|30,||0|0|0
183|14,30,||0|0|0
184|6,30,||0|0|0
185|4,7,30,||0|0|0
186|30,50,||0|0|0
187|1,42,||0|0|0
188|73,||0|0|0
189|30,72,||0|0|0
190|14,16,68,||0|0|0
191|14,68,||0|0|0
192|1,72,||0|0|0
193|1,73,||0|0|0
194|16,73,||0|0|0
195|6,73,||0|0|0
196|4,73,||0|0|0
197|50,73,||0|0|0
198|12,73,||0|0|0
199|1,61,||0|0|0
200|50,61,||0|0|0
201|13,68,||0|0|0
202|6,68,||0|0|0
203|4,7,68,||0|0|0
204|4,7,11,68,||0|0|0
205|4,50,61,||0|0|0
206|11,50,||0|0|0
207|13,50,68,||0|0|0
208|13,16,50,||0|0|0
209|62,||0|0|0
210|16,50,62,||0|0|0
211|50,62,||0|0|0
212|13,62,||0|0|0
213|14,62,||0|0|0
214|61,62,||0|0|0
215|16,62,||0|0|0
216|13,14,62,||0|0|0
217|12,16,50,||0|0|0
218|12,62,||0|0|0
219|12,16,62,||0|0|0
220|11,14,68,||0|0|0
221|11,61,||0|0|0
222|16,61,||0|0|0
223|61,68,||0|0|0
224|16,68,||0|0|0
225|14,61,||0|0|0
226|50,61,68,||0|0|0
227|13,50,61,||0|0|0
228|13,16,68,||0|0|0
229|8,56,||0|0|0
230|6,56,||0|0|0
231|4,7,56,||0|0|0
232|1,12,84,||0|0|0
233|4,56,||0|0|0
234|1,84,||0|0|0
235|84,||0|0|0
236|56,||0|0|0
237|16,56,||0|0|0
238|15,50,||0|0|0
239|12,84,||0|0|0
240|11,56,||0|0|0
241|15,56,||0|0|0
242|1,14,79,||0|0|0
243|1,6,79,||0|0|0
244|1,4,79,||0|0|0
245|1,9,79,||0|0|0
246|1,15,79,||0|0|0
247|4,79,||0|0|0
248|50,79,||0|0|0
249|14,79,||0|0|0
250|7,79,||0|0|0
251|9,79,||0|0|0
252|13,79,||0|0|0
253|6,79,||0|0|0
254|7,13,56,||0|0|0
255|8,84,||0|0|0
256|8,12,84,||0|0|0
257|4,13,56,||0|0|0
258|6,13,56,||0|0|0
259|4,7,13,56,||0|0|0
260|50,84,||0|0|0
261|13,50,56,||0|0|0
262|11,13,56,||0|0|0
263|1,14,75,||0|0|0
264|1,13,75,||0|0|0
265|1,76,||0|0|0
266|13,75,||0|0|0
267|13,15,||0|0|0
268|1,13,79,||0|0|0
269|13,14,79,||0|0|0
270|9,14,79,||0|0|0
271|2,15,||0|0|0
272|13,14,75,||0|0|0
273|4,7,75,||0|0|0
274|4,50,75,||0|0|0
275|14,75,||0|0|0
276|1,75,||0|0|0
277|1,50,75,||0|0|0
278|1,14,15,||0|0|0
279|4,13,75,||0|0|0
280|9,75,||0|0|0
281|16,75,||0|0|0
282|75,||0|0|0
283|7,50,75,||0|0|0
284|50,75,||0|0|0
285|4,7,50,75,||0|0|0
286|1,12,79,||0|0|0
287|4,7,14,75,||0|0|0
288|4,7,13,75,||0|0|0
289|7,16,75,||0|0|0
290|7,13,14,75,||0|0|0
291|16,50,75,||0|0|0
292|1,12,14,79,||0|0|0
293|9,12,79,||0|0|0
294|1,12,13,79,||0|0|0
295|14,16,79,||0|0|0
296|1,56,79,||0|0|0
297|56,79,||0|0|0
298|68,79,||0|0|0
299|56,68,79,||0|0|0
300|4,7,79,||0|0|0
301|4,50,79,||0|0|0
302|1,50,56,79,||0|0|0
303|1,56,68,||0|0|0
304|68,||0|0|0
305|1,68,||0|0|0
306|4,56,79,||0|0|0
307|16,79,||0|0|0
308|7,56,79,||0|0|0
309|50,56,79,||0|0|0
310|9,68,||0|0|0
311|9,56,68,||0|0|0
312|4,7,56,79,||0|0|0
313|4,7,68,79,||0|0|0
314|7,16,79,||0|0|0
315|7,56,68,79,||0|0|0
316|4,50,68,||0|0|0
317|4,50,56,79,||0|0|0
318|4,50,68,79,||0|0|0
319|16,50,79,||0|0|0
320|50,56,68,79,||0|0|0
321|1,12,68,||0|0|0
322|56,68,||0|0|0
323|5,||0|0|0
324|1,5,||0|0|0
325|2,5,||0|0|0
326|5,12,||0|0|0
327|4,5,||0|0|0
328|69,79,||0|0|0
329|5,69,||0|0|0
330|5,16,||0|0|0
331|5,9,||0|0|0
332|5,79,||0|0|0
333|5,50,||0|0|0
334|5,15,||0|0|0
335|5,56,||0|0|0
336|1,5,15,||0|0|0
337|5,15,69,||0|0|0
338|5,9,15,||0|0|0
339|5,15,50,||0|0|0
340|1,5,12,15,||0|0|0
341|5,14,||0|0|0
342|4,69,79,||0|0|0
343|9,69,79,||0|0|0
344|9,50,69,79,||0|0|0
345|69,||0|0|0
346|56,69,||0|0|0
347|16,69,||0|0|0
348|75,79,||0|0|0
349|5,9,69,||0|0|0
350|5,50,69,||0|0|0
351|5,75,79,||0|0|0
352|5,56,69,||0|0|0
353|5,16,69,||0|0|0
354|5,69,79,||0|0|0
355|5,9,12,||0|0|0
356|5,9,79,||0|0|0
357|5,9,56,||0|0|0
358|5,9,16,||0|0|0
359|5,50,79,||0|0|0
360|5,50,56,||0|0|0
361|5,12,15,||0|0|0
362|5,15,17,||0|0|0
363|1,5,15,17,||0|0|0
364|2,5,15,17,||0|0|0
365|5,12,15,17,||0|0|0
366|4,5,15,17,||0|0|0
367|5,6,15,||0|0|0
368|5,15,16,||0|0|0
369|5,15,79,||0|0|0
370|4,5,15,||0|0|0
371|5,15,15,||0|0|0
372|5,15,56,||0|0|0
373|1,5,15,15,||0|0|0
374|5,6,15,15,||0|0|0
375|5,9,15,15,||0|0|0
376|9,15,15,||0|0|0
377|1,5,12,15,15,||0|0|0
378|4,6,15,79,||0|0|0
379|6,9,15,79,||0|0|0
380|6,50,79,||0|0|0
381|6,9,15,||0|0|0
382|6,15,79,||0|0|0
383|6,15,56,||0|0|0
384|6,15,16,||0|0|0
385|5,6,9,15,||0|0|0
386|5,6,15,50,||0|0|0
387|5,6,15,79,||0|0|0
388|5,6,15,56,||0|0|0
389|5,6,15,16,||0|0|0
390|5,9,12,15,||0|0|0
391|5,9,15,79,||0|0|0
392|5,9,15,56,||0|0|0
393|5,9,15,16,||0|0|0
394|5,15,50,79,||0|0|0
395|5,15,50,56,||0|0|0
396|4,7,17,||0|0|0
397|17,17,||0|0|0
398|12,15,17,50,||0|0|0
399|4,6,7,17,||0|0|0
400|6,14,50,||0|0|0
401|4,7,17,50,||0|0|0
402|4,7,14,17,||0|0|0
403|4,7,13,17,||0|0|0
404|4,7,16,17,||0|0|0
405|4,17,50,||0|0|0
406|4,15,17,50,||0|0|0
407|17,30,||0|0|0
408|12,16,17,||0|0|0
409|6,17,68,||0|0|0
410|14,17,68,||0|0|0
411|1,12,15,16,17,||0|0|0
412|6,7,14,||0|0|0
413|6,14,68,||0|0|0
414|6,14,17,68,||0|0|0
415|6,17,30,||0|0|0
416|7,14,17,68,||0|0|0
417|7,17,30,||0|0|0
418|7,15,17,||0|0|0
419|7,16,17,||0|0|0
420|14,17,50,68,||0|0|0
421|17,30,50,||0|0|0
422|17,30,68,||0|0|0
423|15,17,68,||0|0|0
424|16,17,68,||0|0|0
425|7,30,||0|0|0
426|9,30,||0|0|0
427|13,14,68,||0|0|0
428|7,13,14,68,||0|0|0
429|13,14,30,||0|0|0
430|1,15,61,||0|0|0
431|8,15,16,||0|0|0
432|8,12,15,16,||0|0|0
433|15,61,||0|0|0
434|15,50,61,||0|0|0
435|12,15,16,||0|0|0
436|1,13,61,||0|0|0
437|13,61,||0|0|0
438|1,16,61,||0|0|0
439|1,14,61,||0|0|0
440|30,68,||0|0|0
441|4,6,68,||0|0|0
442|6,30,68,||0|0|0
443|1,30,||0|0|0
444|16,30,||0|0|0
445|4,6,30,||0|0|0
446|1,16,30,||0|0|0
447|4,30,68,||0|0|0
448|9,16,30,||0|0|0
449|16,50,68,||0|0|0
450|1,16,68,||0|0|0
451|7,62,||0|0|0
452|7,50,||0|0|0
453|7,9,68,||0|0|0
454|7,68,||0|0|0
455|7,16,68,||0|0|0
456|7,30,68,||0|0|0
457|50,68,||0|0|0
458|1,50,68,||0|0|0
459|1,30,50,||0|0|0
460|16,30,50,||0|0|0
461|30,50,68,||0|0|0
462|12,68,||0|0|0
463|1,16,56,||0|0|0
464|6,11,68,||0|0|0
465|6,11,17,||0|0|0
466|4,6,17,68,||0|0|0
467|4,6,17,40,||0|0|0
468|6,17,30,68,||0|0|0
469|11,17,68,||0|0|0
470|16,17,30,||0|0|0
471|11,30,68,||0|0|0
472|4,6,17,30,||0|0|0
473|9,17,30,||0|0|0
474|4,17,30,68,||0|0|0
475|11,17,30,||0|0|0
476|11,16,17,||0|0|0
477|11,17,30,68,||0|0|0
478|11,68,||0|0|0
479|11,30,||0|0|0
480|6,11,17,68,||0|0|0
481|9,12,16,17,||0|0|0
482|9,11,17,||0|0|0
483|9,17,68,||0|0|0
484|11,17,50,||0|0|0
485|17,50,68,||0|0|0
486|16,17,50,||0|0|0
487|9,12,16,||0|0|0
488|12,61,||0|0|0
489|11,17,||0|0|0
490|14,16,17,||0|0|0
491|17,68,||0|0|0
492|17,30,61,68,||0|0|0
493|1,50,56,||0|0|0
494|12,56,84,||0|0|0
495|9,50,79,||0|0|0
496|56,73,||0|0|0
497|62,79,||0|0|0
498|73,84,||0|0|0
499|9,56,62,||0|0|0
500|50,56,62,||0|0|0
501|56,80,||0|0|0
502|56,76,||0|0|0
503|56,62,||0|0|0
504|9,62,||0|0|0
505|56,62,80,||0|0|0
506|56,62,76,||0|0|0
507|9,76,||0|0|0
508|50,76,||0|0|0
509|56,76,80,||0|0|0
510|9,56,73,||0|0|0
511|9,50,80,||0|0|0
512|50,62,79,||0|0|0
513|9,50,76,||0|0|0
514|50,56,73,||0|0|0
515|50,56,80,||0|0|0
516|50,79,80,||0|0|0
517|76,79,||0|0|0
518|50,80,||0|0|0
519|56,62,79,||0|0|0
520|79,80,||0|0|0
521|62,79,80,||0|0|0
522|76,79,80,||0|0|0
523|2,50,||0|0|0
524|30,62,||0|0|0
525|4,||0|0|0
526|2,||0|0|0
527|14,81,||0|0|0
528|81,||0|0|0
529|2,30,||0|0|0
530|2,14,||0|0|0
531|2,16,62,||0|0|0
532|2,6,30,||0|0|0
533|2,30,62,||0|0|0
534|2,15,62,||0|0|0
535|2,21,||0|0|0
536|2,12,41,||0|0|0
537|2,12,62,||0|0|0
538|2,10,62,||0|0|0
539|2,10,83,||0|0|0
540|2,62,||0|0|0
541|80,83,||0|0|0
542|8,14,50,||0|0|0
543|30,81,||0|0|0
544|2,83,||0|0|0
545|2,40,||0|0|0
546|68,81,||0|0|0
547|6,81,||0|0|0
548|8,30,50,||0|0|0
549|6,16,33,||0|0|0
550|14,37,81,||0|0|0
551|14,30,46,||0|0|0
552|7,14,68,||0|0|0
553|14,31,68,81,||0|0|0
554|6,7,46,||0|0|0
555|6,8,46,||0|0|0
556|6,68,81,||0|0|0
557|30,46,||0|0|0
558|8,30,46,||0|0|0
559|2,73,||0|0|0
560|30,46,68,||0|0|0
561|2,11,||0|0|0
562|13,46,68,||0|0|0
563|14,46,68,||0|0|0
564|8,46,50,||0|0|0
565|14,50,68,||0|0|0
566|4,15,||0|0|0
567|2,42,||0|0|0
568|2,16,||0|0|0
569|2,11,50,||0|0|0
570|2,15,50,||0|0|0
571|30,68,81,||0|0|0
572|2,6,50,||0|0|0
573|7,13,50,||0|0|0
574|8,13,14,50,||0|0|0
575|83,||0|0|0
576|13,68,81,||0|0|0
577|14,64,81,||0|0|0
578|6,11,50,||0|0|0
579|2,4,50,||0|0|0
580|4,6,||0|0|0
581|4,50,81,||0|0|0
582|62,83,||0|0|0
583|62,73,||0|0|0
584|12,30,||0|0|0
585|6,62,||0|0|0
586|6,14,68,81,||0|0|0
587|6,46,||0|0|0
588|6,8,30,||0|0|0
589|21,38,||0|0|0
590|15,73,||0|0|0
591|6,14,30,||0|0|0
592|15,30,||0|0|0
593|6,72,||0|0|0
594|6,30,81,||0|0|0
595|2,6,||0|0|0
596|2,61,||0|0|0
597|4,81,||0|0|0
598|4,30,||0|0|0
599|30,61,||0|0|0
600|41,||0|0|0
601|13,30,||0|0|0
602|16,72,||0|0|0
603|11,12,50,||0|0|0
604|13,14,50,||0|0|0
605|50,72,||0|0|0
606|11,14,50,||0|0|0
607|1,16,73,||0|0|0
608|11,13,30,||0|0|0
609|1,6,16,73,||0|0|0
610|6,16,73,||0|0|0
611|9,16,73,||0|0|0
612|1,12,16,73,||0|0|0
613|6,13,30,||0|0|0
614|4,11,30,||0|0|0
615|1,16,72,||0|0|0
616|1,11,30,||0|0|0
617|1,11,72,||0|0|0
618|11,72,||0|0|0
619|14,72,||0|0|0
620|62,72,||0|0|0
621|5,30,||0|0|0
622|5,14,30,||0|0|0
623|5,6,30,||0|0|0
624|4,5,7,30,||0|0|0
625|5,30,50,||0|0|0
626|1,5,42,||0|0|0
627|5,73,||0|0|0
628|5,13,14,||0|0|0
629|5,11,14,||0|0|0
630|1,5,13,||0|0|0
631|5,13,16,||0|0|0
632|5,14,16,||0|0|0
633|1,5,16,||0|0|0
634|5,6,14,||0|0|0
635|4,5,7,14,||0|0|0
636|1,5,50,||0|0|0
637|5,12,16,||0|0|0
638|5,14,68,||0|0|0
639|5,11,16,||0|0|0
640|1,5,73,||0|0|0
641|5,16,73,||0|0|0
642|5,6,73,||0|0|0
643|5,50,73,||0|0|0
644|5,12,73,||0|0|0
645|1,5,13,14,||0|0|0
646|5,12,50,||0|0|0
647|5,50,61,||0|0|0
648|5,13,68,||0|0|0
649|5,6,13,||0|0|0
650|5,9,13,||0|0|0
651|5,6,68,||0|0|0
652|4,5,6,7,||0|0|0
653|5,6,13,50,||0|0|0
654|5,6,11,||0|0|0
655|5,6,16,||0|0|0
656|4,5,7,68,||0|0|0
657|4,5,7,50,||0|0|0
658|4,5,7,11,||0|0|0
659|4,5,7,13,||0|0|0
660|4,5,7,16,||0|0|0
661|5,50,68,||0|0|0
662|5,11,50,||0|0|0
663|5,13,50,||0|0|0
664|5,16,50,||0|0|0
665|5,62,||0|0|0
666|5,50,62,||0|0|0
667|5,13,62,||0|0|0
668|5,14,62,||0|0|0
669|5,61,62,||0|0|0
670|5,16,62,||0|0|0
671|5,12,62,||0|0|0
672|5,11,13,||0|0|0
673|5,61,68,||0|0|0
674|5,16,68,||0|0|0
675|5,14,61,||0|0|0
676|16,62,73,||0|0|0
677|16,62,67,||0|0|0
678|5,56,84,||0|0|0
679|12,17,72,||0|0|0
680|4,9,17,||0|0|0
681|12,17,73,||0|0|0
682|17,72,73,||0|0|0
683|1,4,17,||0|0|0
684|6,17,72,||0|0|0
685|1,17,62,||0|0|0
686|17,73,||0|0|0
687|17,30,62,||0|0|0
688|17,62,72,||0|0|0
689|4,6,12,||0|0|0
690|4,6,16,||0|0|0
691|6,17,62,||0|0|0
692|4,14,17,||0|0|0
693|4,13,17,||0|0|0
694|4,17,62,||0|0|0
695|4,16,17,||0|0|0
696|17,62,73,||0|0|0
697|12,17,62,||0|0|0
698|14,17,62,||0|0|0
699|4,4,17,||0|0|0
700|30,71,||0|0|0
701|1,50,76,||0|0|0
702|6,50,76,||0|0|0
703|4,50,76,||0|0|0
704|1,9,50,76,||0|0|0
705|21,76,||0|0|0
706|15,40,76,||0|0|0
707|14,50,76,||0|0|0
708|13,50,76,||0|0|0
709|8,50,76,||0|0|0
710|15,72,||0|0|0
711|1,14,50,76,||0|0|0
712|1,6,15,||0|0|0
713|1,12,41,||0|0|0
714|1,10,||0|0|0
715|1,10,83,||0|0|0
716|1,40,||0|0|0
717|1,15,50,76,||0|0|0
718|14,30,50,76,||0|0|0
719|8,30,50,76,||0|0|0
720|6,8,50,76,||0|0|0
721|6,30,50,76,||0|0|0
722|6,46,50,76,||0|0|0
723|6,14,50,76,||0|0|0
724|30,46,50,76,||0|0|0
725|8,30,46,50,76,||0|0|0
726|1,11,50,76,||0|0|0
727|13,46,50,76,||0|0|0
728|14,30,46,50,76,||0|0|0
729|1,15,76,||0|0|0
730|46,68,||0|0|0
731|30,50,76,||0|0|0
732|15,40,||0|0|0
733|8,14,50,76,||0|0|0
734|1,11,76,||0|0|0
735|1,6,76,||0|0|0
736|1,4,76,||0|0|0
737|15,21,||0|0|0
738|6,76,||0|0|0
739|46,||0|0|0
740|4,30,81,||0|0|0
741|4,37,81,||0|0|0
742|16,83,||0|0|0
743|4,68,81,||0|0|0
744|1,83,||0|0|0
745|1,81,||0|0|0
746|14,68,81,||0|0|0
747|1,62,||0|0|0
748|14,30,81,||0|0|0
749|46,81,||0|0|0
750|50,81,||0|0|0
751|11,30,68,81,||0|0|0
752|6,11,81,||0|0|0
753|46,50,||0|0|0
754|11,30,46,||0|0|0
755|46,68,81,||0|0|0
756|14,30,68,||0|0|0
757|11,62,||0|0|0
758|11,81,||0|0|0
759|14,31,||0|0|0
760|14,31,81,||0|0|0
761|1,17,42,||0|0|0
762|5,76,||0|0|0
763|1,5,6,||0|0|0
764|1,18,||0|0|0
765|38,62,||0|0|0
766|1,17,30,||0|0|0
767|5,81,||0|0|0
768|5,6,||0|0|0
769|18,||0|0|0
770|1,49,||0|0|0
771|4,5,81,||0|0|0
772|1,17,73,||0|0|0
773|73,81,||0|0|0
774|4,6,81,||0|0|0
775|1,17,73,83,||0|0|0
776|1,5,81,||0|0|0
777|1,50,56,73,||0|0|0
778|30,49,||0|0|0
779|4,17,81,||0|0|0
780|5,6,81,||0|0|0
781|5,56,62,||0|0|0
782|17,49,||0|0|0
783|17,81,||0|0|0
784|17,38,||0|0|0
785|38,73,||0|0|0
786|17,73,81,||0|0|0
787|17,49,81,||0|0|0
788|17,30,49,||0|0|0
789|7,46,50,||0|0|0
790|46,50,73,||0|0|0
791|7,14,46,50,||0|0|0
792|4,46,50,81,||0|0|0
793|6,7,46,50,||0|0|0
794|46,50,72,||0|0|0
795|50,73,76,||0|0|0
796|14,30,46,50,||0|0|0
797|8,46,49,50,||0|0|0
798|8,30,46,50,||0|0|0
799|15,50,76,||0|0|0
800|14,46,50,||0|0|0
801|6,46,50,||0|0|0
802|30,46,50,||0|0|0
803|46,50,76,||0|0|0
804|16,49,50,||0|0|0
805|50,76,83,||0|0|0
806|50,76,81,||0|0|0
807|6,50,73,76,||0|0|0
808|50,73,76,83,||0|0|0
809|40,50,76,83,||0|0|0
810|49,50,76,83,||0|0|0
811|15,50,76,83,||0|0|0
812|50,76,81,83,||0|0|0
813|46,50,81,||0|0|0
814|40,50,73,||0|0|0
815|30,46,49,50,||0|0|0
816|6,30,46,50,||0|0|0
817|6,13,46,50,||0|0|0
818|6,14,46,50,||0|0|0
819|6,46,50,81,||0|0|0
820|1,46,49,50,||0|0|0
821|13,46,50,||0|0|0
822|15,46,50,||0|0|0
823|15,46,50,76,||0|0|0
824|40,50,76,||0|0|0
825|16,50,76,||0|0|0
826|50,73,76,81,||0|0|0
827|46,49,50,||0|0|0
828|30,46,50,81,||0|0|0
829|7,50,76,||0|0|0
830|7,49,50,76,||0|0|0
831|7,50,76,81,||0|0|0
832|13,46,50,81,||0|0|0
833|7,50,81,||0|0|0
834|50,76,79,||0|0|0
835|1,50,76,79,||0|0|0
836|34,50,76,79,||0|0|0
837|30,50,76,79,||0|0|0
838|50,76,79,81,||0|0|0
839|6,50,76,79,||0|0|0
840|8,50,76,79,||0|0|0
841|40,50,76,79,||0|0|0
842|49,50,76,79,||0|0|0
843|15,50,76,79,||0|0|0
844|50,62,76,79,||0|0|0
845|46,50,76,79,||0|0|0
846|34,40,50,76,79,||0|0|0
847|50,62,72,76,79,||0|0|0
848|50,73,76,79,||0|0|0
849|50,72,76,79,||0|0|0
850|50,72,76,79,81,||0|0|0
851|4,50,68,76,79,81,||0|0|0
852|30,49,50,76,79,||0|0|0
853|30,50,76,79,81,||0|0|0
854|6,50,76,79,81,||0|0|0
855|46,50,79,81,||0|0|0
856|6,46,50,79,||0|0|0
857|6,30,50,76,79,||0|0|0
858|46,50,79,||0|0|0
859|30,46,50,79,||0|0|0
860|46,49,50,79,||0|0|0
861|40,50,56,76,83,||0|0|0
862|40,50,56,73,76,83,||0|0|0
863|40,50,73,76,||0|0|0
864|15,40,50,73,76,||0|0|0
865|30,50,76,81,||0|0|0
866|76,80,||0|0|0
867|1,76,80,||0|0|0
868|1,16,76,80,||0|0|0
869|1,14,76,80,||0|0|0
870|1,76,80,81,||0|0|0
871|1,6,76,80,||0|0|0
872|1,9,76,80,||0|0|0
873|1,16,40,76,80,||0|0|0
874|1,30,76,80,||0|0|0
875|1,15,76,80,||0|0|0
876|16,72,76,80,||0|0|0
877|14,76,80,||0|0|0
878|68,76,80,81,||0|0|0
879|6,76,80,||0|0|0
880|9,76,80,||0|0|0
881|16,40,76,80,||0|0|0
882|30,76,80,||0|0|0
883|15,76,80,||0|0|0
884|72,76,80,||0|0|0
885|72,76,80,81,||0|0|0
886|6,9,72,76,80,||0|0|0
887|40,72,76,80,||0|0|0
888|9,72,76,80,||0|0|0
889|72,73,76,80,||0|0|0
890|15,72,76,80,||0|0|0
891|14,68,76,80,81,||0|0|0
892|40,73,76,80,||0|0|0
893|14,30,76,80,||0|0|0
894|76,80,81,||0|0|0
895|6,76,80,81,||0|0|0
896|9,76,80,81,||0|0|0
897|14,76,80,81,||0|0|0
898|14,30,76,80,81,||0|0|0
899|4,68,76,80,81,||0|0|0
900|6,9,76,80,||0|0|0
901|6,30,76,80,||0|0|0
902|6,68,76,80,81,||0|0|0
903|73,76,80,||0|0|0
904|9,30,76,80,||0|0|0
905|40,76,80,||0|0|0
906|40,76,80,83,||0|0|0
907|40,73,76,80,83,||0|0|0
908|15,40,76,80,||0|0|0
909|40,76,80,81,||0|0|0
910|30,49,76,80,||0|0|0
911|30,76,80,81,||0|0|0
912|15,76,80,81,||0|0|0
913|16,46,||0|0|0
914|1,16,46,||0|0|0
915|1,14,46,||0|0|0
916|1,46,68,81,||0|0|0
917|1,6,16,46,||0|0|0
918|1,16,46,50,||0|0|0
919|1,16,83,||0|0|0
920|1,16,46,49,||0|0|0
921|1,16,30,46,||0|0|0
922|1,14,16,46,||0|0|0
923|1,16,46,68,81,||0|0|0
924|16,46,72,||0|0|0
925|14,46,||0|0|0
926|16,46,68,81,||0|0|0
927|6,16,46,||0|0|0
928|16,46,50,||0|0|0
929|16,40,83,||0|0|0
930|16,30,46,||0|0|0
931|16,46,49,||0|0|0
932|16,72,76,||0|0|0
933|16,72,76,81,||0|0|0
934|6,16,72,76,||0|0|0
935|9,16,72,76,||0|0|0
936|16,40,72,76,83,||0|0|0
937|16,72,73,76,||0|0|0
938|15,16,72,76,||0|0|0
939|14,16,46,||0|0|0
940|14,16,46,68,81,||0|0|0
941|16,46,73,||0|0|0
942|15,16,46,||0|0|0
943|14,16,46,81,||0|0|0
944|16,46,81,||0|0|0
