3409|3330|1|4|90|0|0|0
3410|3330|1|4|91|0|0|0
3411|3330|1|4|92|0|0|0
3412|3330|1|4|93|0|0|0
3413|3330|1|4|94|0|0|0
3414|3330|1|4|17|0|0|0
3415|3330|1|4|95|0|0|0
3416|3330|1|4|96|0|0|0
3417|3330|1|4|97|0|0|0
3418|3330|1|4|98|0|0|0
3419|3330|1|4|99|0|0|0
3420|3330|1|4|100|0|0|0
3421|3330|1|4|101|0|0|0
3422|3330|1|4|19|0|0|0
3423|3330|1|4|109|0|0|0
3424|3330|1|4|110|0|0|0
3425|3330|1|4|111|0|0|0
3426|3330|1|4|112|0|0|0
3427|3330|1|4|113|0|0|0
3428|3330|1|4|114|0|0|0
3429|3330|1|4|5|0|0|0
3430|3330|1|4|115|0|0|0
3431|3330|1|4|116|0|0|0
3432|3330|1|4|117|0|0|0
3433|3330|1|4|118|0|0|0
3434|3330|1|4|119|0|0|0
3435|3330|1|4|120|0|0|0
3436|3330|1|4|6|0|0|0
3437|3330|1|4|121|0|0|0
3438|3330|1|4|122|0|0|0
3439|3330|1|4|123|0|0|0
3440|3330|1|4|7|0|0|0
3441|3330|1|4|124|0|0|0
3442|3330|1|4|125|0|0|0
3443|3330|1|4|126|0|0|0
3444|3330|1|4|127|0|0|0
3445|3330|1|4|8|0|0|0
3446|3330|1|4|128|0|0|0
3447|3330|1|4|129|0|0|0
3448|3330|1|4|130|0|0|0
3449|3330|1|4|9|0|0|0
3450|3330|1|4|131|0|0|0
3451|3330|1|4|132|0|0|0
3452|3330|1|4|10|0|0|0
3453|3330|1|4|133|0|0|0
3454|3330|1|4|11|0|0|0
5075|3330|1|4|18|0|0|0
5076|3330|1|4|102|0|0|0
5077|3330|1|4|103|0|0|0
5078|3330|1|4|104|0|0|0
5079|3330|1|4|105|0|0|0
5080|3330|1|4|106|0|0|0
5081|3330|1|4|107|0|0|0
5082|3330|1|4|108|0|0|0
3455|1|1|5|0|0|0|0
3456|3455|1|5|2|0|0|0
8525|3456|1|5|2|90|0|0
8526|8525|1|5|2|90|19|0
8527|8526|1|5|2|90|19|165
8532|8526|1|5|2|90|19|166
8545|8526|1|5|2|90|19|58
8585|8526|1|5|2|90|19|98
8528|8525|1|5|2|90|25|0
8529|8528|1|5|2|90|25|145
8538|8528|1|5|2|90|25|34
8586|8528|1|5|2|90|25|99
8530|8525|1|5|2|90|15|0
8531|8530|1|5|2|90|15|4
8535|8530|1|5|2|90|15|21
8548|8530|1|5|2|90|15|60
8558|8530|1|5|2|90|15|68
8577|8530|1|5|2|90|15|89
8579|8530|1|5|2|90|15|92
8584|8530|1|5|2|90|15|96
8598|8530|1|5|2|90|15|110
8533|8525|1|5|2|90|6|0
8534|8533|1|5|2|90|6|20
8541|8533|1|5|2|90|6|54
8536|8525|1|5|2|90|1|0
8537|8536|1|5|2|90|1|33
8539|8525|1|5|2|90|9|0
8540|8539|1|5|2|90|9|46
8555|8539|1|5|2|90|9|122
8542|8525|1|5|2|90|17|0
8543|8542|1|5|2|90|17|55
8544|8542|1|5|2|90|17|56
8550|8542|1|5|2|90|17|62
8554|8542|1|5|2|90|17|65
8570|8542|1|5|2|90|17|135
8571|8542|1|5|2|90|17|80
8574|8542|1|5|2|90|17|82
8582|8542|1|5|2|90|17|94
8597|8542|1|5|2|90|17|109
8546|8525|1|5|2|90|13|0
8547|8546|1|5|2|90|13|161
8549|8546|1|5|2|90|13|61
8551|8525|1|5|2|90|20|0
8552|8551|1|5|2|90|20|66
8553|8551|1|5|2|90|20|162
8575|8551|1|5|2|90|20|83
8576|8551|1|5|2|90|20|87
8578|8551|1|5|2|90|20|90
8583|8551|1|5|2|90|20|95
8556|8525|1|5|2|90|3|0
8557|8556|1|5|2|90|3|67
8559|8556|1|5|2|90|3|69
8568|8556|1|5|2|90|3|129
8569|8556|1|5|2|90|3|134
8599|8556|1|5|2|90|3|111
8560|8525|1|5|2|90|18|0
8561|8560|1|5|2|90|18|70
8590|8560|1|5|2|90|18|103
8562|8525|1|5|2|90|2|0
8563|8562|1|5|2|90|2|71
8594|8562|1|5|2|90|2|106
8564|8525|1|5|2|90|21|0
8565|8564|1|5|2|90|21|126
8587|8564|1|5|2|90|21|101
8591|8564|1|5|2|90|21|104
8596|8564|1|5|2|90|21|108
8566|8525|1|5|2|90|26|0
8567|8566|1|5|2|90|26|167
8572|8525|1|5|2|90|10|0
8573|8572|1|5|2|90|10|81
8580|8525|1|5|2|90|23|0
8581|8580|1|5|2|90|23|93
8588|8525|1|5|2|90|12|0
8589|8588|1|5|2|90|12|102
8592|8525|1|5|2|90|16|0
8593|8592|1|5|2|90|16|105
8595|8592|1|5|2|90|16|107
3457|3455|1|5|12|0|0|0
3458|3455|1|5|20|0|0|0
3459|3455|1|5|22|0|0|0
3460|3455|1|5|23|0|0|0
3461|3455|1|5|37|0|0|0
3462|3455|1|5|38|0|0|0
3463|3455|1|5|50|0|0|0
3464|3455|1|5|51|0|0|0
3465|3455|1|5|62|0|0|0
3466|3455|1|5|69|0|0|0
3467|3455|1|5|70|0|0|0
3468|3455|1|5|71|0|0|0
3469|3455|1|5|73|0|0|0
3470|3455|1|5|74|0|0|0
3471|3455|1|5|75|0|0|0
3472|3455|1|5|76|0|0|0
3473|3455|1|5|77|0|0|0
3474|3455|1|5|16|0|0|0
3475|3455|1|5|78|0|0|0
3476|3455|1|5|79|0|0|0
3477|3455|1|5|80|0|0|0
3478|3455|1|5|81|0|0|0
3479|3455|1|5|82|0|0|0
3480|3455|1|5|83|0|0|0
3481|3455|1|5|84|0|0|0
3482|3455|1|5|85|0|0|0
3483|3455|1|5|17|0|0|0
3484|3455|1|5|95|0|0|0
3485|3455|1|5|97|0|0|0
3486|3455|1|5|18|0|0|0
3487|3455|1|5|102|0|0|0
3488|3455|1|5|19|0|0|0
3489|3455|1|5|109|0|0|0
3490|3455|1|5|110|0|0|0
3491|3455|1|5|111|0|0|0
3492|3455|1|5|5|0|0|0
3493|3455|1|5|116|0|0|0
3494|3455|1|5|117|0|0|0
3495|3455|1|5|119|0|0|0
3496|3455|1|5|120|0|0|0
3497|3455|1|5|6|0|0|0
3498|3455|1|5|121|0|0|0
3499|3455|1|5|122|0|0|0
3500|3455|1|5|7|0|0|0
3501|3455|1|5|124|0|0|0
3502|3455|1|5|126|0|0|0
3503|3455|1|5|127|0|0|0
3504|3455|1|5|8|0|0|0
3505|3455|1|5|129|0|0|0
3506|3455|1|5|130|0|0|0
3507|3455|1|5|9|0|0|0
3508|3455|1|5|131|0|0|0
3509|3455|1|5|132|0|0|0
3510|3455|1|5|10|0|0|0
3511|3455|1|5|133|0|0|0
3512|3455|1|5|11|0|0|0
3513|1|1|6|0|0|0|0
3514|3513|1|6|2|0|0|0
6472|3514|1|6|2|90|0|0
6473|6472|1|6|2|90|15|0
6474|6473|1|6|2|90|15|1
6475|6473|1|6|2|90|15|2
6476|6473|1|6|2|90|15|3
6477|6473|1|6|2|90|15|4
6478|6473|1|6|2|90|15|5
6482|6473|1|6|2|90|15|8
6495|6473|1|6|2|90|15|16
6501|6473|1|6|2|90|15|21
6519|6473|1|6|2|90|15|32
6533|6473|1|6|2|90|15|44
6537|6473|1|6|2|90|15|47
6539|6473|1|6|2|90|15|49
6551|6473|1|6|2|90|15|60
6560|6473|1|6|2|90|15|68
6567|6473|1|6|2|90|15|75
6576|6473|1|6|2|90|15|84
6581|6473|1|6|2|90|15|89
6584|6473|1|6|2|90|15|92
6588|6473|1|6|2|90|15|96
6603|6473|1|6|2|90|15|110
6479|6472|1|6|2|90|18|0
6480|6479|1|6|2|90|18|6
6481|6479|1|6|2|90|18|7
6562|6479|1|6|2|90|18|70
6596|6479|1|6|2|90|18|103
6483|6472|1|6|2|90|16|0
6484|6483|1|6|2|90|16|9
6489|6483|1|6|2|90|16|12
6492|6483|1|6|2|90|16|14
6504|6483|1|6|2|90|16|23
6556|6483|1|6|2|90|16|64
6598|6483|1|6|2|90|16|105
6600|6483|1|6|2|90|16|107
6485|6472|1|6|2|90|12|0
6486|6485|1|6|2|90|12|10
6511|6485|1|6|2|90|12|27
6543|6485|1|6|2|90|12|53
6595|6485|1|6|2|90|12|102
6487|6472|1|6|2|90|9|0
6488|6487|1|6|2|90|9|11
6536|6487|1|6|2|90|9|46
6540|6487|1|6|2|90|9|50
6490|6472|1|6|2|90|21|0
6491|6490|1|6|2|90|21|13
6555|6490|1|6|2|90|21|63
6594|6490|1|6|2|90|21|101
6597|6490|1|6|2|90|21|104
6601|6490|1|6|2|90|21|108
6493|6472|1|6|2|90|17|0
6494|6493|1|6|2|90|17|15
6496|6493|1|6|2|90|17|17
6497|6493|1|6|2|90|17|18
6498|6493|1|6|2|90|17|19
6525|6493|1|6|2|90|17|37
6526|6493|1|6|2|90|17|38
6527|6493|1|6|2|90|17|39
6532|6493|1|6|2|90|17|43
6545|6493|1|6|2|90|17|55
6546|6493|1|6|2|90|17|56
6554|6493|1|6|2|90|17|62
6557|6493|1|6|2|90|17|65
6564|6493|1|6|2|90|17|72
6565|6493|1|6|2|90|17|73
6566|6493|1|6|2|90|17|74
6568|6493|1|6|2|90|17|76
6572|6493|1|6|2|90|17|80
6574|6493|1|6|2|90|17|82
6577|6493|1|6|2|90|17|85
6578|6493|1|6|2|90|17|86
6586|6493|1|6|2|90|17|94
6589|6493|1|6|2|90|17|97
6602|6493|1|6|2|90|17|109
6499|6472|1|6|2|90|6|0
6500|6499|1|6|2|90|6|20
6544|6499|1|6|2|90|6|54
6502|6472|1|6|2|90|19|0
6503|6502|1|6|2|90|19|22
6514|6502|1|6|2|90|19|29
6548|6502|1|6|2|90|19|58
6583|6502|1|6|2|90|19|91
6590|6502|1|6|2|90|19|98
6505|6472|1|6|2|90|3|0
6506|6505|1|6|2|90|3|24
6559|6505|1|6|2|90|3|67
6561|6505|1|6|2|90|3|69
6604|6505|1|6|2|90|3|111
6507|6472|1|6|2|90|23|0
6508|6507|1|6|2|90|23|25
6585|6507|1|6|2|90|23|93
6509|6472|1|6|2|90|20|0
6510|6509|1|6|2|90|20|26
6541|6509|1|6|2|90|20|51
6558|6509|1|6|2|90|20|66
6575|6509|1|6|2|90|20|83
6579|6509|1|6|2|90|20|87
6582|6509|1|6|2|90|20|90
6587|6509|1|6|2|90|20|95
6512|6472|1|6|2|90|25|0
6513|6512|1|6|2|90|25|28
6522|6512|1|6|2|90|25|34
6580|6512|1|6|2|90|25|88
6591|6512|1|6|2|90|25|99
6515|6472|1|6|2|90|5|0
6516|6515|1|6|2|90|5|30
6538|6515|1|6|2|90|5|48
6547|6515|1|6|2|90|5|57
6569|6515|1|6|2|90|5|77
6517|6472|1|6|2|90|10|0
6518|6517|1|6|2|90|10|31
6528|6517|1|6|2|90|10|40
6573|6517|1|6|2|90|10|81
6520|6472|1|6|2|90|1|0
6521|6520|1|6|2|90|1|33
6523|6520|1|6|2|90|1|35
6524|6520|1|6|2|90|1|36
6529|6520|1|6|2|90|1|41
6530|6472|1|6|2|90|2|0
6531|6530|1|6|2|90|2|42
6542|6530|1|6|2|90|2|52
6563|6530|1|6|2|90|2|71
6599|6530|1|6|2|90|2|106
6534|6472|1|6|2|90|14|0
6535|6534|1|6|2|90|14|45
6571|6534|1|6|2|90|14|79
6549|6472|1|6|2|90|8|0
6550|6549|1|6|2|90|8|59
6552|6472|1|6|2|90|13|0
6553|6552|1|6|2|90|13|61
6570|6552|1|6|2|90|13|78
6592|6472|1|6|2|90|22|0
6593|6592|1|6|2|90|22|100
3515|3513|1|6|12|0|0|0
3516|3513|1|6|20|0|0|0
3517|3513|1|6|21|0|0|0
3518|3513|1|6|22|0|0|0
3519|3513|1|6|23|0|0|0
3520|3513|1|6|24|0|0|0
3521|3513|1|6|25|0|0|0
3522|3513|1|6|26|0|0|0
3523|3513|1|6|27|0|0|0
3524|3513|1|6|28|0|0|0
3525|3513|1|6|29|0|0|0
3526|3513|1|6|30|0|0|0
3527|3513|1|6|31|0|0|0
3528|3513|1|6|32|0|0|0
3529|3513|1|6|33|0|0|0
3530|3513|1|6|34|0|0|0
3531|3513|1|6|3|0|0|0
3532|3513|1|6|35|0|0|0
3533|3513|1|6|36|0|0|0
3534|3513|1|6|37|0|0|0
3535|3513|1|6|38|0|0|0
3536|3513|1|6|39|0|0|0
3537|3513|1|6|40|0|0|0
3538|3513|1|6|42|0|0|0
3539|3513|1|6|43|0|0|0
3540|3513|1|6|44|0|0|0
3541|3513|1|6|45|0|0|0
3542|3513|1|6|46|0|0|0
3543|3513|1|6|47|0|0|0
3544|3513|1|6|48|0|0|0
3545|3513|1|6|49|0|0|0
3546|3513|1|6|13|0|0|0
3547|3513|1|6|50|0|0|0
3548|3513|1|6|51|0|0|0
3549|3513|1|6|52|0|0|0
3550|3513|1|6|53|0|0|0
3551|3513|1|6|54|0|0|0
3552|3513|1|6|55|0|0|0
3553|3513|1|6|56|0|0|0
3554|3513|1|6|57|0|0|0
3555|3513|1|6|58|0|0|0
3556|3513|1|6|59|0|0|0
3557|3513|1|6|60|0|0|0
3558|3513|1|6|61|0|0|0
3559|3513|1|6|14|0|0|0
3560|3513|1|6|62|0|0|0
3561|3513|1|6|63|0|0|0
3562|3513|1|6|64|0|0|0
3563|3513|1|6|65|0|0|0
3564|3513|1|6|66|0|0|0
3565|3513|1|6|67|0|0|0
3566|3513|1|6|68|0|0|0
3567|3513|1|6|15|0|0|0
3568|3513|1|6|69|0|0|0
3569|3513|1|6|70|0|0|0
3570|3513|1|6|71|0|0|0
3571|3513|1|6|72|0|0|0
3572|3513|1|6|73|0|0|0
3573|3513|1|6|74|0|0|0
3574|3513|1|6|75|0|0|0
3575|3513|1|6|76|0|0|0
3576|3513|1|6|77|0|0|0
3577|3513|1|6|16|0|0|0
3578|3513|1|6|78|0|0|0
3579|3513|1|6|79|0|0|0
3580|3513|1|6|80|0|0|0
3581|3513|1|6|81|0|0|0
3582|3513|1|6|82|0|0|0
3583|3513|1|6|83|0|0|0
3584|3513|1|6|84|0|0|0
3585|3513|1|6|85|0|0|0
3586|3513|1|6|4|0|0|0
3587|3513|1|6|86|0|0|0
3588|3513|1|6|87|0|0|0
3589|3513|1|6|88|0|0|0
3590|3513|1|6|90|0|0|0
3591|3513|1|6|91|0|0|0
3592|3513|1|6|93|0|0|0
3593|3513|1|6|94|0|0|0
3594|3513|1|6|19|0|0|0
3595|3513|1|6|109|0|0|0
3596|3513|1|6|110|0|0|0
3597|3513|1|6|111|0|0|0
3598|3513|1|6|112|0|0|0
3599|3513|1|6|113|0|0|0
3600|3513|1|6|114|0|0|0
3601|3513|1|6|5|0|0|0
3602|3513|1|6|115|0|0|0
3603|3513|1|6|116|0|0|0
3604|3513|1|6|117|0|0|0
3605|3513|1|6|118|0|0|0
3606|3513|1|6|119|0|0|0
3607|3513|1|6|120|0|0|0
3608|3513|1|6|6|0|0|0
3609|3513|1|6|121|0|0|0
3610|3513|1|6|122|0|0|0
3611|3513|1|6|123|0|0|0
3612|3513|1|6|7|0|0|0
3613|3513|1|6|124|0|0|0
3614|3513|1|6|125|0|0|0
3615|3513|1|6|126|0|0|0
3616|3513|1|6|127|0|0|0
3617|3513|1|6|8|0|0|0
3618|3513|1|6|129|0|0|0
3619|3513|1|6|130|0|0|0
3620|3513|1|6|9|0|0|0
3621|3513|1|6|131|0|0|0
3622|3513|1|6|132|0|0|0
3623|3513|1|6|10|0|0|0
3624|3513|1|6|133|0|0|0
3625|3513|1|6|11|0|0|0
3626|1|1|3|0|0|0|0
3627|3626|1|3|2|0|0|0
6605|3627|1|3|2|90|0|0
6606|6605|1|3|2|90|6|0
6607|6606|1|3|2|90|6|112
6635|6606|1|3|2|90|6|20
6677|6606|1|3|2|90|6|54
6608|6605|1|3|2|90|15|0
6609|6608|1|3|2|90|15|2
6612|6608|1|3|2|90|15|4
6630|6608|1|3|2|90|15|16
6636|6608|1|3|2|90|15|21
6640|6608|1|3|2|90|15|120
6653|6608|1|3|2|90|15|32
6667|6608|1|3|2|90|15|44
6670|6608|1|3|2|90|15|47
6672|6608|1|3|2|90|15|49
6684|6608|1|3|2|90|15|60
6693|6608|1|3|2|90|15|68
6701|6608|1|3|2|90|15|75
6714|6608|1|3|2|90|15|130
6720|6608|1|3|2|90|15|136
6728|6608|1|3|2|90|15|84
6733|6608|1|3|2|90|15|89
6736|6608|1|3|2|90|15|92
6740|6608|1|3|2|90|15|96
6756|6608|1|3|2|90|15|110
6610|6605|1|3|2|90|12|0
6611|6610|1|3|2|90|12|113
6623|6610|1|3|2|90|12|10
6645|6610|1|3|2|90|12|27
6676|6610|1|3|2|90|12|53
6747|6610|1|3|2|90|12|102
6613|6605|1|3|2|90|3|0
6614|6613|1|3|2|90|3|114
6641|6613|1|3|2|90|3|24
6692|6613|1|3|2|90|3|67
6694|6613|1|3|2|90|3|69
6713|6613|1|3|2|90|3|129
6718|6613|1|3|2|90|3|134
6738|6613|1|3|2|90|3|140
6615|6605|1|3|2|90|17|0
6616|6615|1|3|2|90|17|115
6629|6615|1|3|2|90|17|15
6633|6615|1|3|2|90|17|119
6634|6615|1|3|2|90|17|19
6659|6615|1|3|2|90|17|37
6660|6615|1|3|2|90|17|38
6661|6615|1|3|2|90|17|39
6666|6615|1|3|2|90|17|43
6678|6615|1|3|2|90|17|55
6679|6615|1|3|2|90|17|56
6687|6615|1|3|2|90|17|62
6690|6615|1|3|2|90|17|65
6699|6615|1|3|2|90|17|73
6700|6615|1|3|2|90|17|74
6704|6615|1|3|2|90|17|76
6719|6615|1|3|2|90|17|135
6724|6615|1|3|2|90|17|80
6726|6615|1|3|2|90|17|82
6729|6615|1|3|2|90|17|85
6730|6615|1|3|2|90|17|86
6741|6615|1|3|2|90|17|97
6749|6615|1|3|2|90|17|141
6755|6615|1|3|2|90|17|109
6617|6605|1|3|2|90|9|0
6618|6617|1|3|2|90|9|116
6624|6617|1|3|2|90|9|11
6669|6617|1|3|2|90|9|46
6673|6617|1|3|2|90|9|50
6688|6617|1|3|2|90|9|122
6757|6617|1|3|2|90|9|142
6619|6605|1|3|2|90|14|0
6620|6619|1|3|2|90|14|117
6708|6619|1|3|2|90|14|79
6621|6605|1|3|2|90|16|0
6622|6621|1|3|2|90|16|9
6625|6621|1|3|2|90|16|12
6628|6621|1|3|2|90|16|14
6639|6621|1|3|2|90|16|23
6698|6621|1|3|2|90|16|64
6706|6621|1|3|2|90|16|125
6715|6621|1|3|2|90|16|131
6721|6621|1|3|2|90|16|137
6751|6621|1|3|2|90|16|105
6753|6621|1|3|2|90|16|107
6626|6605|1|3|2|90|21|0
6627|6626|1|3|2|90|21|13
6709|6626|1|3|2|90|21|126
6746|6626|1|3|2|90|21|101
6750|6626|1|3|2|90|21|104
6754|6626|1|3|2|90|21|108
6631|6605|1|3|2|90|20|0
6632|6631|1|3|2|90|20|118
6644|6631|1|3|2|90|20|26
6674|6631|1|3|2|90|20|51
6691|6631|1|3|2|90|20|66
6727|6631|1|3|2|90|20|83
6731|6631|1|3|2|90|20|87
6734|6631|1|3|2|90|20|90
6739|6631|1|3|2|90|20|95
6637|6605|1|3|2|90|19|0
6638|6637|1|3|2|90|19|22
6648|6637|1|3|2|90|19|29
6668|6637|1|3|2|90|19|121
6681|6637|1|3|2|90|19|58
6689|6637|1|3|2|90|19|123
6735|6637|1|3|2|90|19|91
6742|6637|1|3|2|90|19|98
