1|10,||0|0|
2|11,||0|0|
3|13,||0|0|
4|17,||0|0|
5|4,||0|0|
6||-1,|0|0|
7|14,||0|0|
8||195,|0|0|
9|11,|132,|0|0|
10||132,|0|0|
11|2,||0|0|
12|2,|285,|0|0|
13|13,|195,|0|0|
14||270,|0|0|
15||197,|0|0|
16|2,|271,|0|0|
17||231,|0|0|
18|1,|137,|0|0|
19|16,||0|0|
20|6,||0|0|
21|3,13,|204,|0|0|
22|3,||0|0|
23|4,|281,|0|0|
24|1,||0|0|
25|12,|178,|0|0|
26||206,|0|0|
27|3,|270,|0|0|
28||168,|0|0|
29||285,|0|0|
30|5,||0|0|
31||210,|0|0|
32|7,||0|0|
33|8,||0|0|
34||196,|0|0|
35|4,|154,|0|0|
36|8,|196,|0|0|
37|7,|195,|0|0|
38||187,|0|0|
39||189,|0|0|
40|14,|132,|0|0|
41||48,|0|0|
42||861,|0|0|
43||679,|0|0|
44||70,|0|0|
45||178,|0|0|
46||868,|0|0|
47|9,||0|0|
48|12,||0|0|
49||281,|0|0|
50||154,|0|0|
51||219,|0|0|
52||876,|0|0|
53||837,|0|0|
54||865,|0|0|
55||254,|0|0|
56|8,|1106,|0|0|
57|1,|1106,|0|0|
58|7,|132,|0|0|
59|15,||0|0|
60||214,|0|0|
61||118,|0|0|
62|15,|214,|0|0|
63||200,|0|0|
64||882,|0|0|
65||203,|0|0|
66|14,|168,|0|0|
67||869,|0|0|
68|1,|837,|0|0|
69|2,|196,|0|0|
70|14,|196,|0|0|
71||877,|0|0|
72||137,|0|0|
73||249,|0|0|
74||1437,|1|0|
75||1437,|0|0|
76||1438,|1|0|
77||1438,1443,1449,1461,1473,|0|0|
78||1438,|0|0|
79|14,||1|0|
80||7,|0|0|
81||8,|0|0|
82||9,|0|0|
83||175,|0|0|
84||90,|0|0|
85||101,|0|0|
86||15,|0|0|
87||16,|0|0|
88||176,|0|0|
89||177,|0|0|
90||179,|0|0|
91||14,|0|0|
92||180,|0|0|
93||181,|0|0|
94||182,|0|0|
95||5,|0|0|
96||107,|0|0|
97||73,|0|0|
98||183,|0|0|
99||27,|0|0|
100||184,|0|0|
101||185,|0|0|
102||186,|0|0|
103||674,|0|0|
104||188,|0|0|
105||1,|0|0|
106||190,|0|0|
107||191,|0|0|
108||194,|0|0|
109||53,|0|0|
110||56,|0|0|
111||58,|0|0|
112||59,|0|0|
113||201,|0|0|
114||65,|0|0|
115||204,|0|0|
116||676,|0|0|
117||207,|0|0|
118||208,|0|0|
119||209,|0|0|
120||77,|0|0|
121||212,|0|0|
122||213,|0|0|
123||216,|0|0|
124||79,|0|0|
125||217,|0|0|
126||81,|0|0|
127||82,|0|0|
128||218,|0|0|
129||87,|0|0|
130||89,|0|0|
131||220,|0|0|
132||221,|0|0|
133||222,|0|0|
134||223,|0|0|
135||677,|0|0|
136||99,|0|0|
137||225,|0|0|
138||100,|0|0|
139||228,|0|0|
140||681,|0|0|
141||230,|0|0|
142||232,|0|0|
143||683,|0|0|
144||112,|0|0|
145||113,|0|0|
146||234,|0|0|
147||235,|0|0|
148||237,|0|0|
149||238,|0|0|
150||684,|0|0|
151||240,|0|0|
152||241,|0|0|
153||243,|0|0|
154||119,|0|0|
155||244,|0|0|
156||120,|0|0|
157||245,|0|0|
158||121,|0|0|
159||246,|0|0|
160||247,|0|0|
161||248,|0|0|
162||123,|0|0|
163||250,|0|0|
164||251,|0|0|
165||125,|0|0|
166||252,|0|0|
167||253,|0|0|
168||126,|0|0|
169||255,|0|0|
170||686,|0|0|
171||257,|0|0|
172||258,|0|0|
173||259,|0|0|
174||260,|0|0|
175||687,|0|0|
176||262,|0|0|
177||263,|0|0|
178||264,|0|0|
179||71,|0|0|
180||265,|0|0|
181||266,|0|0|
182||268,|0|0|
183||269,|0|0|
184||147,|0|0|
185||271,|0|0|
186||282,|0|0|
187||272,|0|0|
188||273,|0|0|
189||274,|0|0|
190||688,|0|0|
191||128,|0|0|
192||283,|0|0|
193||284,|0|0|
194||277,|0|0|
195||124,|0|0|
196||278,|0|0|
197||279,|0|0|
198||131,|0|0|
199||280,|0|0|
200||94,|0|0|
201||689,|0|0|
202||286,|0|0|
203||690,|0|0|
204||691,|0|0|
205||288,|0|0|
206||289,|0|0|
207||290,|0|0|
208||692,|0|0|
209||291,|0|0|
210||693,|0|0|
211||694,|0|0|
212||292,|0|0|
213||695,|0|0|
214||293,|0|0|
215||696,|0|0|
216||1474,|0|0|
217||697,|0|0|
218||698,|0|0|
219||136,|0|0|
220||295,|0|0|
221||296,|0|0|
222||127,|0|0|
223||699,|0|0|
224||700,|0|0|
225||701,|0|0|
226||702,|0|0|
227||703,|0|0|
228||704,|0|0|
229||317,|0|0|
230||50,|0|0|
231||705,|0|0|
232||706,|0|0|
233||707,|0|0|
234||708,|0|0|
235||323,|0|0|
236||709,|0|0|
237||711,|0|0|
238||327,|0|0|
239||713,|0|0|
240||714,|0|0|
241||715,|0|0|
242||717,|0|0|
243||335,|0|0|
244||336,|0|0|
245||49,|0|0|
246||719,|0|0|
247||721,|0|0|
248||340,|0|0|
249||722,|0|0|
250||723,|0|0|
251||724,|0|0|
252||725,|0|0|
253||344,|0|0|
254||726,|0|0|
255||727,|0|0|
256||728,|0|0|
257||730,|0|0|
258||731,|0|0|
259||352,|0|0|
260||732,|0|0|
261||733,|0|0|
262||734,|0|0|
263||736,|0|0|
264||737,|0|0|
265||1098,|0|0|
266||739,|0|0|
267||740,|0|0|
268||741,|0|0|
269||362,|0|0|
270||743,|0|0|
271||744,|0|0|
272||746,|0|0|
273||747,|0|0|
274||370,|0|0|
275||372,|0|0|
276||748,|0|0|
277||749,|0|0|
278||750,|0|0|
279||375,|0|0|
280||376,|0|0|
281||751,|0|0|
282||752,|0|0|
283||753,|0|0|
284||754,|0|0|
285||1105,|0|0|
286||1106,|0|0|
287||757,|0|0|
288||758,|0|0|
289||1108,|0|0|
290||387,|0|0|
291||761,|0|0|
292||762,|0|0|
293||763,|0|0|
294||765,|0|0|
295||766,|0|0|
296||767,|0|0|
297||768,|0|0|
298||769,|0|0|
299||1475,|0|0|
300||1476,|0|0|
301||771,|0|0|
302||772,|0|0|
303||773,|0|0|
304||1477,|0|0|
305||775,|0|0|
306||776,|0|0|
307||1119,|0|0|
308||779,|0|0|
309||1121,|0|0|
310||781,|0|0|
311||783,|0|0|
312||784,|0|0|
313||785,|0|0|
314||786,|0|0|
315||787,|0|0|
316||414,|0|0|
317||788,|0|0|
318||1128,|0|0|
319||790,|0|0|
320||791,|0|0|
321||792,|0|0|
322||793,|0|0|
323||423,|0|0|
324||794,|0|0|
325||1133,|0|0|
326||1036,|0|0|
327||1136,|0|0|
328||799,|0|0|
329||800,|0|0|
330||1138,|0|0|
331||803,|0|0|
332||1139,|0|0|
333||805,|0|0|
334||806,|0|0|
335||807,|0|0|
336||808,|0|0|
337||809,|0|0|
338||810,|0|0|
339||438,|0|0|
340||811,|0|0|
341||415,|0|0|
342||812,|0|0|
343||813,|0|0|
344||814,|0|0|
345||815,|0|0|
346||444,|0|0|
347||445,|0|0|
348||83,|0|0|
349||816,|0|0|
350||817,|0|0|
351||818,|0|0|
352||819,|0|0|
353||820,|0|0|
354||452,|0|0|
355||821,|0|0|
356||822,|0|0|
357||824,|0|0|
358||1151,|0|0|
359||826,|0|0|
360||827,|0|0|
361||1153,|0|0|
362||829,|0|0|
363||830,|0|0|
364||831,|0|0|
365||1160,|0|0|
366||834,|0|0|
367||467,|0|0|
368||835,|0|0|
369||836,|0|0|
370||471,|0|0|
371||838,|0|0|
372||839,|0|0|
373||842,|0|0|
374||843,|0|0|
375||844,|0|0|
376||845,|0|0|
377||846,|0|0|
378||847,|0|0|
379||478,|0|0|
380||848,|0|0|
381||134,|0|0|
382||1171,|0|0|
383||482,|0|0|
384||1478,|0|0|
385||1172,|0|0|
386||1173,|0|0|
387||853,|0|0|
388||854,|0|0|
389||1479,|0|0|
390||855,|0|0|
391||1174,|0|0|
392||857,|0|0|
393||858,|0|0|
394||859,|0|0|
395||862,|0|0|
396||864,|0|0|
397||866,|0|0|
398||867,|0|0|
399||499,|0|0|
400||502,|0|0|
401||870,|0|0|
402||872,|0|0|
403||1480,|0|0|
404||874,|0|0|
405||1481,|0|0|
406||878,|0|0|
407||1482,|0|0|
408||1483,|0|0|
409||1182,|0|0|
410||516,|0|0|
411||517,|0|0|
412||880,|0|0|
413||1187,|0|0|
414||883,|0|0|
415||884,|0|0|
416||885,|0|0|
417||886,|0|0|
418||887,|0|0|
419||770,|0|0|
420||523,|0|0|
421||889,|0|0|
422||890,|0|0|
423||891,|0|0|
424||893,|0|0|
425||526,|0|0|
426||895,|0|0|
427||896,|0|0|
428||898,|0|0|
429||1197,|0|0|
430||901,|0|0|
431||897,|0|0|
432||903,|0|0|
433||904,|0|0|
434||905,|0|0|
435||965,|0|0|
436||1484,|0|0|
437||906,|0|0|
438||1485,|0|0|
439||1486,|0|0|
440||908,|0|0|
441||909,|0|0|
442||910,|0|0|
443||911,|0|0|
444||1200,|0|0|
445||914,|0|0|
446||915,|0|0|
447||541,|0|0|
448||1201,|0|0|
449||1202,|0|0|
450||544,|0|0|
451||919,|0|0|
452||1204,|0|0|
453||921,|0|0|
454||1206,|0|0|
455||1207,|0|0|
456||924,|0|0|
457||925,|0|0|
458||1208,|0|0|
459||928,|0|0|
460||242,|0|0|
461||929,|0|0|
462||1210,|0|0|
463||1487,|0|0|
464||931,|0|0|
465||932,|0|0|
466||1371,|0|0|
467||933,|0|0|
468||1488,|0|0|
469||934,|0|0|
470||558,|0|0|
471||559,|0|0|
472||560,|0|0|
473||935,|0|0|
474||936,|0|0|
475||937,|0|0|
476||1489,|0|0|
477||938,|0|0|
478||939,|0|0|
479||1490,|0|0|
480||940,|0|0|
481||941,|0|0|
482||1214,|0|0|
483||1215,|0|0|
484||944,|0|0|
485||945,|0|0|
486||946,|0|0|
487||947,|0|0|
488||948,|0|0|
489||949,|0|0|
490||22,|0|0|
491||950,|0|0|
492||412,|0|0|
493||577,|0|0|
494||1219,|0|0|
495||173,|0|0|
496||952,|0|0|
497||953,|0|0|
498||954,|0|0|
499||955,|0|0|
500||1491,|0|0|
501||1221,|0|0|
502||585,|0|0|
503||275,|0|0|
504||1222,|0|0|
505||587,|0|0|
506||588,|0|0|
507||960,|0|0|
508||961,|0|0|
509||593,|0|0|
510||594,|0|0|
511||596,|0|0|
512||962,|0|0|
513||600,|0|0|
514||963,|0|0|
515||964,|0|0|
516||966,|0|0|
517||1492,|0|0|
518||1226,|0|0|
519||608,|0|0|
520||971,|0|0|
521||610,|0|0|
522||972,|0|0|
523||613,|0|0|
524||973,|0|0|
525||615,|0|0|
526||975,|0|0|
527||976,|0|0|
528||619,|0|0|
529||1227,|0|0|
530||621,|0|0|
531||979,|0|0|
532||980,|0|0|
533||1493,|0|0|
534||625,|0|0|
535||981,|0|0|
536||1438,1443,1449,1461,1473,1473,|0|0|
537|4,14,||0|0|
538||132,|0|24|
539||132,|0|22|
540|13,14,||0|0|
541|2,13,||0|0|
542|13,14,|132,|0|0|
543|13,|-1,|0|0|
544|4,13,||0|0|
545|13,|132,|0|0|
546|4,|132,|0|0|
547|6,|195,|0|0|
548|5,|195,|0|0|
549||1314,|0|0|
550||1297,|0|0|
551||1394,|0|0|
552||1348,|0|0|
