179|2|2|9,17|1,14
180|2|2|10,12|1,12,15
181|2|2|10,13|1,12,15
182|2|2|10,14|1,12,15
183|2|2|10,15|1,12,15
184|2|2|10,16|1,12
185|2|2|10,17|1,12
186|2|2|11,12|1,15
187|2|2|11,13|1,14
188|2|2|11,14|1,13,14
189|2|2|11,15|1,15
190|2|2|11,16|1,15
191|2|2|11,17|1,13,14
192|2|2|12,15|1,12,21
193|2|2|12,16|1,12,16
194|2|2|12,17|1,15
198|2|2|13,14|1,13,14
199|2|2|13,15|1,13,15
200|2|2|13,16|1,13
201|2|7|1,3|1,12
202|2|7|1,4|1
203|2|7|1,5|1
204|2|7|1,6|1
205|2|7|1,7|1,7
206|2|7|1,8|1,50
207|2|7|1,9|9
208|2|7|1,10|1,12,15
209|2|7|1,11|1,6
210|2|7|1,12|1,12
211|2|7|1,13|1,6
212|2|7|1,14|1,6
213|2|7|1,15|1,15
214|2|7|1,16|1
215|2|7|1,17|1,6
216|2|7|2,3|1,12,15
217|2|7|2,4|1,6
218|2|7|2,5|1,6
219|2|7|2,6|1,6
220|2|7|2,7|1,7
221|2|7|2,8|1,50
222|2|7|2,9|9
223|2|7|2,10|1,12,15
224|2|7|2,11|1,6
225|2|7|2,12|1,12
226|2|7|2,13|1,6
227|2|7|2,14|1
228|2|7|2,15|1,15
229|2|7|2,16|1
230|2|7|2,17|1,6
231|2|7|3,5|1,12,15
232|2|7|3,6|1,6,12
233|2|7|3,7|1,9,12
234|2|7|3,8|1,12,50
235|2|7|3,9|9
236|2|7|3,10|1,12,15
237|2|7|3,12|1,12
238|2|7|3,13|1,12,15
239|2|7|3,14|1
240|2|7|3,15|1,15
241|2|7|3,16|1
242|2|7|3,17|1,6
243|2|7|4,5|1,6
244|2|7|4,9|1,9
245|2|7|4,10|1,12,15
246|2|7|4,12|1,12
247|2|7|4,14|1,6
248|2|7|4,15|1,15
249|2|7|4,17|1,6
250|2|7|5,6|1,6
251|2|7|5,7|1,9
252|2|7|5,8|1,50
253|2|7|5,9|9
254|2|7|5,11|1,6
255|2|7|5,13|1,6
256|2|7|5,14|1,6
257|2|7|5,16|1
258|2|7|5,17|1,6
259|2|7|6,7|1,6,7
260|2|7|6,8|1,6,50
261|2|7|6,9|9
262|2|7|6,11|1,6
263|2|7|6,13|1,6
264|2|7|6,14|1,6
265|2|7|6,16|1,6
266|2|7|6,17|1,6
267|2|7|7,8|1,7,50
268|2|7|7,10|1,9,12
269|2|7|7,11|1,6,7
270|2|7|7,12|1,12
271|2|7|7,13|1,6,7
272|2|7|7,14|1,6,7
273|2|7|7,15|1,15
274|2|7|7,16|1,7
275|2|7|7,17|1,6,7
276|2|7|8,11|1,6,50
277|2|7|8,12|1,50
278|2|7|8,13|1,6,50
279|2|7|8,14|1,6,50
280|2|7|8,15|1,15,50
281|2|7|8,16|1,50
282|2|7|8,17|1,6,50
283|2|7|9,10|1,12
284|2|7|9,12|1,12
285|2|7|9,13|1,15
286|2|7|9,14|1,15
287|2|7|9,15|1,15
288|2|7|9,16|1,9
289|2|7|9,17|1,6
290|2|7|10,12|1,12,15
291|2|7|10,13|1,12,15
292|2|7|10,14|1,12,15
293|2|7|10,15|1,12,15
294|2|7|10,16|1
295|2|7|10,17|1,6
296|2|7|11,12|1,6
297|2|7|11,13|1,6
298|2|7|11,14|1,6
299|2|7|11,15|1,15
300|2|7|11,16|1
301|2|7|11,17|1,6
302|2|7|12,15|1,12,15
303|2|7|12,16|1,6
304|2|7|12,17|1,6
308|2|7|13,14|1,6,14
309|2|7|13,15|1,15
310|2|7|13,16|1
311|2|7|13,17|1,6
312|2|7|14,15|1,15
313|2|7|14,16|1
314|2|7|14,17|1,6
318|2|7|15,16|1,15
319|2|7|15,17|1,6
321|2|7|16,17|1,6
322|2|11|1,3|15,16
323|2|11|1,4|14
324|2|11|1,5|6,14
325|2|11|1,6|6
326|2|11|1,7|4,7,14
327|2|11|1,8|4,50
328|2|11|1,9|9
329|2|11|1,10|12,16
330|2|11|1,11|14
331|2|11|1,12|11,12
332|2|11|1,13|13,14
333|2|11|1,14|14
334|2|11|1,15|15
335|2|11|1,16|16
336|2|11|1,17|11,14
337|2|11|2,3|1,16
338|2|11|2,4|14
339|2|11|2,5|6,13,14
340|2|11|2,6|6,14
341|2|11|2,7|4,7,14
342|2|11|2,8|4,50
343|2|11|2,9|9,14
344|2|11|2,10|1,12,16
345|2|11|2,11|11,14
346|2|11|2,12|1,16
347|2|11|2,13|13,14
348|2|11|2,14|14
349|2|11|2,15|1,15
350|2|11|2,16|14,16
351|2|11|2,17|11,13,14
352|2|11|3,5|1,6,16
353|2|11|3,6|6,16
354|2|11|3,7|1,16
355|2|11|3,8|1,16,50
356|2|11|3,9|9,16
357|2|11|3,10|1,12,16
358|2|11|3,12|1,12,16
359|2|11|3,13|1,16
360|2|11|3,14|1,14,16
361|2|11|3,15|15,16
362|2|11|3,16|16
363|2|11|3,17|14,16
364|2|11|4,5|13,14
365|2|11|4,9|14
366|2|11|4,10|1,12,16
367|2|11|4,12|1,11
368|2|11|4,14|13,14
369|2|11|4,15|1,14
370|2|11|4,17|11,13,14
371|2|11|5,6|6,13,14
372|2|11|5,7|4,7,14
373|2|11|5,8|4,50
374|2|11|5,9|14
375|2|11|5,11|11,13,14
376|2|11|5,13|13,14
377|2|11|5,14|14
378|2|11|5,16|14
379|2|11|5,17|11,13,14
380|2|11|6,7|4,6,7
381|2|11|6,8|4,6,50
382|2|11|6,9|6
383|2|11|6,11|6,11
384|2|11|6,13|6,13
385|2|11|6,14|6,14
386|2|11|6,16|6,16
387|2|11|6,17|11,14
388|2|11|7,8|4,7,50
389|2|11|7,10|1,7,12,16
390|2|11|7,11|4,7,11,14
391|2|11|7,12|1,11
392|2|11|7,13|4,7,13
393|2|11|7,14|4,7,14
394|2|11|7,15|1,15
395|2|11|7,16|7,14,16
396|2|11|7,17|7,11,13,14
397|2|11|8,11|4,50
398|2|11|8,12|1,11,50
399|2|11|8,13|4,13,50
400|2|11|8,14|4,14,50
401|2|11|8,15|1,15,50
402|2|11|8,16|14,16,50
403|2|11|8,17|11,13,50
404|2|11|9,10|12,16
405|2|11|9,12|11,12
406|2|11|9,13|14
407|2|11|9,14|13
408|2|11|9,15|1,15
409|2|11|9,16|16
410|2|11|9,17|13,14
411|2|11|10,12|1,12,16
412|2|11|10,13|1,15,16
413|2|11|10,14|1,15,16
414|2|11|10,15|15,16
415|2|11|10,16|16
416|2|11|10,17|14,16
417|2|11|11,12|1,11,14
418|2|11|11,13|11,13
419|2|11|11,14|11,14
420|2|11|11,15|1,11,15
421|2|11|11,16|11,16
422|2|11|11,17|11,14
423|2|11|12,15|11,15
424|2|11|12,16|11,16
425|2|11|12,17|11,13,14
426|2|11|13,14|11,13,14
427|2|11|13,15|1,15
428|2|11|13,16|13,16
429|2|11|13,17|11,13,16
430|2|11|14,15|1,15
431|2|11|14,16|14,16
432|2|11|14,17|13,14
436|2|11|15,16|15,16
437|2|11|15,17|14,15
439|2|11|16,17|11,13,14
440|2|1,2|1,3|12,17
441|2|1,2|1,4|4,17
442|2|1,2|1,5|14
443|2|1,2|1,6|17
444|2|1,2|1,7|7,17
445|2|1,2|1,8|17,62
446|2|1,2|1,9|17
447|2|1,2|1,10|12,17
448|2|1,2|1,11|14,17
449|2|1,2|1,12|12,17
450|2|1,2|1,13|6,17
451|2|1,2|1,14|14,17
452|2|1,2|1,15|15,17
453|2|1,2|1,16|17
454|2|1,2|1,17|14,17
455|2|1,2|2,3|15,17
456|2|1,2|2,4|14,17
457|2|1,2|2,5|13,14
458|2|1,2|2,6|6,17
459|2|1,2|2,7|7,17
460|2|1,2|2,8|17,50
461|2|1,2|2,9|9
462|2|1,2|2,10|12,17
463|2|1,2|2,11|14,17
464|2|1,2|2,12|12,17
465|2|1,2|2,13|13,17
466|2|1,2|2,14|14,17
467|2|1,2|2,15|15,17
468|2|1,2|2,16|17
469|2|1,2|2,17|14,17
470|2|1,2|3,5|1,15,17
471|2|1,2|3,6|6,15,17
472|2|1,2|3,7|9,15,17
473|2|1,2|3,8|15,17,50
474|2|1,2|3,9|9,15
475|2|1,2|3,10|1,12,15,17
476|2|1,2|3,12|1,15,17
477|2|1,2|3,13|1,15,17
478|2|1,2|3,14|1,15,17
479|2|1,2|3,15|15,17
480|2|1,2|3,16|15,17
481|2|1,2|3,17|15,17
482|2|1,2|4,5|14
483|2|1,2|4,9|9,17
484|2|1,2|4,10|12,17
485|2|1,2|4,12|1,17
486|2|1,2|4,14|14,17
487|2|1,2|4,15|15,17
488|2|1,2|4,17|14,17
489|2|1,2|5,6|4,6,14
490|2|1,2|5,7|6,7,17
491|2|1,2|5,8|6,50
492|2|1,2|5,9|6,9
493|2|1,2|5,11|6,14
494|2|1,2|5,13|6,13
495|2|1,2|5,14|6,14
496|2|1,2|5,16|6,16
497|2|1,2|5,17|6,14
498|2|1,2|6,7|6,7,17
499|2|1,2|6,8|6,17,50
500|2|1,2|6,9|6,9,17
501|2|1,2|6,11|6,14,17
502|2|1,2|6,13|6,13,17
503|2|1,2|6,14|6,14,17
504|2|1,2|6,16|6,16,17
505|2|1,2|6,17|6,14,17
506|2|1,2|7,8|7,17,50
507|2|1,2|7,10|12,17
508|2|1,2|7,11|7,14,17
509|2|1,2|7,12|9,17
510|2|1,2|7,13|7,9,13,17
511|2|1,2|7,14|7,9,14,17
512|2|1,2|7,15|9,15,17
513|2|1,2|7,16|7,9,16,17
514|2|1,2|7,17|7,9,14,17
515|2|1,2|8,11|14,17,50
516|2|1,2|8,12|17,50
517|2|1,2|8,13|13,17,50
518|2|1,2|8,14|14,17,50
519|2|1,2|8,15|15,17,50
520|2|1,2|8,16|17,50
521|2|1,2|8,17|14,17,50
522|2|1,2|9,10|12,17
523|2|1,2|9,12|12,17
524|2|1,2|9,13|13,17
525|2|1,2|9,14|14,17
526|2|1,2|9,15|15,17
527|2|1,2|9,16|17
528|2|1,2|9,17|14,17
529|2|1,2|10,12|12,15,17
530|2|1,2|10,13|12,15,17
531|2|1,2|10,14|12,17
532|2|1,2|10,15|15,17
533|2|1,2|10,16|17
534|2|1,2|10,17|15,17
535|2|1,2|11,12|13,17
536|2|1,2|11,13|13,17
537|2|1,2|11,14|14,17
538|2|1,2|11,15|15,17
539|2|1,2|11,16|16,17
540|2|1,2|11,17|14,17
541|2|1,2|12,15|15,17
542|2|1,2|12,16|16,17
543|2|1,2|13,14|14,17
544|2|1,2|13,15|15,17
545|2|1,2|13,16|16,17
546|2|1,2|13,17|14,17
547|2|1,2|14,15|14,15,17
548|2|1,2|14,16|6,17
549|2|1,2|14,17|14,17
550|2|1,2|15,16|15,17
551|2|1,2|15,17|14,17
552|2|1,2|16,17|14,17
553|2|2,3|1,3|8,15
554|2|2,3|1,4|8,14
555|2|2,3|1,5|8,14
556|2|2,3|1,6|6,8
557|2|2,3|1,7|4,7
558|2|2,3|1,8|50
559|2|2,3|1,9|9
560|2|2,3|1,10|8,12,15
561|2|2,3|1,11|8,14
562|2|2,3|1,12|12
563|2|2,3|1,13|8,13
564|2|2,3|1,14|8,14
565|2|2,3|1,15|15
566|2|2,3|1,16|9
567|2|2,3|1,17|13,14
568|2|2,3|2,3|1,15
569|2|2,3|2,4|14
570|2|2,3|2,5|6,14
571|2|2,3|2,6|6
572|2|2,3|2,7|4,7,14
573|2|2,3|2,8|9,50
574|2|2,3|2,9|9
575|2|2,3|2,10|1,12
576|2|2,3|2,11|4,14
577|2|2,3|2,12|1,12
578|2|2,3|2,13|4,13
579|2|2,3|2,14|4,14
580|2|2,3|2,15|15
581|2|2,3|2,16|4,16
582|2|2,3|2,17|4,13,14
583|2|2,3|3,5|1,14
584|2|2,3|3,6|1,6
585|2|2,3|3,7|1,15
586|2|2,3|3,8|1,50
587|2|2,3|3,9|9
588|2|2,3|3,10|1,12
589|2|2,3|3,12|12
590|2|2,3|3,13|1,15
591|2|2,3|3,14|1,15
592|2|2,3|3,15|15
593|2|2,3|3,16|9
594|2|2,3|3,17|1,14
595|2|2,3|4,5|4,13,14
596|2|2,3|4,9|14
597|2|2,3|4,10|1,12
598|2|2,3|4,12|1,12
599|2|2,3|4,14|4,14
600|2|2,3|4,15|1,15
601|2|2,3|4,17|13,14
602|2|2,3|5,6|6,13,14
603|2|2,3|5,7|4,7,14
604|2|2,3|5,8|9,50
605|2|2,3|5,9|9
606|2|2,3|5,11|13,14
607|2|2,3|5,13|13
608|2|2,3|5,14|14
609|2|2,3|5,16|13,16
610|2|2,3|5,17|13,14
611|2|2,3|6,7|4,6,7
612|2|2,3|6,8|6,50
613|2|2,3|6,9|9
614|2|2,3|6,11|6,11
615|2|2,3|6,13|6,13
616|2|2,3|6,14|6,14
617|2|2,3|6,16|6,16
618|2|2,3|6,17|6,13,14
619|2|2,3|7,8|4,7,14
620|2|2,3|7,10|1,12
621|2|2,3|7,11|4,7,13,14
622|2|2,3|7,12|1,12
623|2|2,3|7,13|4,7,13
624|2|2,3|7,14|4,7,14
625|2|2,3|7,15|1,15
626|2|2,3|7,16|4,7,16
627|2|2,3|7,17|4,7,13,14
628|2|2,3|8,11|13,50
629|2|2,3|8,12|12,50
630|2|2,3|8,13|13,50
631|2|2,3|8,14|14,50
632|2|2,3|8,15|15
633|2|2,3|8,16|16,50
634|2|2,3|8,17|13,50
635|2|2,3|9,10|12
636|2|2,3|9,12|12
637|2|2,3|9,13|1,13
638|2|2,3|9,14|1,14
639|2|2,3|9,15|1,15
640|2|2,3|9,16|16
641|2|2,3|9,17|13,14
642|2|2,3|10,12|12,15
643|2|2,3|10,13|1,15
644|2|2,3|10,14|1,15
645|2|2,3|10,15|1,15
646|2|2,3|10,16|12
647|2|2,3|10,17|13
648|2|2,3|11,12|1,13
649|2|2,3|11,13|11,13
650|2|2,3|11,14|11,14
651|2|2,3|11,15|1,13
652|2|2,3|11,16|11,16
653|2|2,3|11,17|11,13,14
654|2|2,3|12,15|1,15
655|2|2,3|12,16|1,16
656|2|2,3|12,17|1,14
660|2|2,3|13,14|13,14
661|2|2,3|13,15|13
662|2|2,3|13,16|13,16
663|2|2,3|13,17|13,14
670|2|2,3|14,15|1,13
671|2|2,3|14,16|14,16
672|2|2,3|14,17|13,14
676|2|2,3|15,16|1,16
677|2|2,3|15,17|1,14
679|2|2,3|16,17|13,14
680|2|2,5||79
681|2|2,5|1|1,79
682|2|2,5|1,3|1,79
683|2|2,5|1,4|1,6,14
684|2|2,5|1,5|1,6,13
685|2|2,5|1,6|1,6
686|2|2,5|1,7|9,56
687|2|2,5|1,8|50,56
688|2|2,5|1,9|9,56
689|2|2,5|1,10|12,79
690|2|2,5|1,11|6,13
691|2|2,5|1,12|12,56
692|2|2,5|1,13|13,56
693|2|2,5|1,14|1,13
694|2|2,5|1,15|13,14
695|2|2,5|1,16|9,14
696|2|2,5|1,17|13,14
697|2|2,5|2|2,56
698|2|2,5|2,3|12,56
699|2|2,5|2,4|6,13
700|2|2,5|2,5|6,14
701|2|2,5|2,6|6,13,14
702|2|2,5|2,7|4,6,7
703|2|2,5|2,8|4,6,50
704|2|2,5|2,9|79
705|2|2,5|2,10|12,56
706|2|2,5|2,11|6,14
707|2|2,5|2,12|1,56
708|2|2,5|2,13|6,13
709|2|2,5|2,14|6,14
710|2|2,5|2,15|6,13,14
711|2|2,5|2,16|6,13,14
712|2|2,5|2,17|6,13,14
713|2|2,5|3|12,56
714|2|2,5|3,5|1,13
715|2|2,5|3,6|1,6
716|2|2,5|3,7|1,6,13
717|2|2,5|3,8|1,6,50
718|2|2,5|3,9|1,9
719|2|2,5|3,10|12,21
720|2|2,5|3,12|1,56
721|2|2,5|3,13|1,13,56
722|2|2,5|3,14|1,14,56
723|2|2,5|3,15|14
724|2|2,5|3,16|13
725|2|2,5|3,17|1,14
726|2|2,5|4|13
727|2|2,5|4,5|6,13
728|2|2,5|4,9|14
729|2|2,5|4,10|1,12,56
730|2|2,5|4,12|1,13
731|2|2,5|4,14|1,14
732|2|2,5|4,15|13,14
733|2|2,5|4,17|6,13,14
734|2|2,5|5|6,13
735|2|2,5|5,6|4,6,13
736|2|2,5|5,7|4,6,7
737|2|2,5|5,8|4,6,50
738|2|2,5|5,9|6,9
739|2|2,5|5,11|6,13
740|2|2,5|5,13|6,13
741|2|2,5|5,14|6,14
742|2|2,5|5,16|6,16
743|2|2,5|5,17|6,13,14
744|2|2,5|6|6
745|2|2,5|6,7|6,7,13
746|2|2,5|6,8|6,50
747|2|2,5|6,9|9
748|2|2,5|6,11|6,13
749|2|2,5|6,13|6,13
750|2|2,5|6,14|6,14
751|2|2,5|6,16|6,16
752|2|2,5|6,17|6,13,14
753|2|2,5|7|4,6,7
754|2|2,5|7,8|4,6,7,50
755|2|2,5|7,10|1,12
756|2|2,5|7,11|4,6,7,14
757|2|2,5|7,12|1,12,56
758|2|2,5|7,13|4,6,7,13
759|2|2,5|7,14|4,6,7,14
760|2|2,5|7,15|1,15
761|2|2,5|7,16|6,7,16
762|2|2,5|7,17|6,7,13,14
763|2|2,5|8|4,6,50
764|2|2,5|8,11|4,6,50
765|2|2,5|8,12|1,12,50
766|2|2,5|8,13|4,6,50
767|2|2,5|8,14|4,6,50
768|2|2,5|8,15|1,15,50
769|2|2,5|8,16|6,16,50
770|2|2,5|8,17|6,13,50
771|2|2,5|9|79
772|2|2,5|9,10|12,56
773|2|2,5|9,12|12
774|2|2,5|9,13|1,56
775|2|2,5|9,14|1,56
776|2|2,5|9,15|1,14
777|2|2,5|9,16|1,13
778|2|2,5|9,17|1,14
779|2|2,5|10|12
780|2|2,5|10,12|12,56
781|2|2,5|10,13|12,21
782|2|2,5|10,14|1,12
783|2|2,5|10,15|1,12,14
784|2|2,5|10,16|9,12
785|2|2,5|10,17|1,12,13
786|2|2,5|11|14
787|2|2,5|11,12|1,13
788|2|2,5|11,13|6,13
789|2|2,5|11,14|6,14
790|2|2,5|11,15|6,13,14
791|2|2,5|11,16|6,16
792|2|2,5|11,17|6,13,14
793|2|2,5|12|13
794|2|2,5|12,15|6,13
795|2|2,5|12,16|6,16
796|2|2,5|12,17|6,14
800|2|2,5|13|1,56
801|2|2,5|13,14|1,56
802|2|2,5|13,15|1,13
803|2|2,5|13,16|1,9
804|2|2,5|13,17|1,14
811|2|2,5|14|1,56
812|2|2,5|14,15|13,14
813|2|2,5|14,16|14,16
814|2|2,5|14,17|13,14
818|2|2,5|15|14
819|2|2,5|15,16|14,16
820|2|2,5|15,17|13,14
822|2|2,5|16|6,14
823|2|2,5|16,17|6,13,14
824|2|2,5|17|6,14
825|2|6,11||13,14
826|2|6,11|1|6,16
827|2|6,11|1,3|6,13
828|2|6,11|1,4|6,14
829|2|6,11|1,5|6,11,14
830|2|6,11|1,6|6,11
831|2|6,11|1,7|4,6,7,14
832|2|6,11|1,8|4,6,50
833|2|6,11|1,9|6,9
834|2|6,11|1,10|1,16
835|2|6,11|1,11|6,13,14
836|2|6,11|1,12|1,11
837|2|6,11|1,13|6,13
838|2|6,11|1,14|11,14
839|2|6,11|1,15|1,13
840|2|6,11|1,16|13,16
841|2|6,11|1,17|11,13,14
842|2|6,11|2|6,14
843|2|6,11|2,3|1,16
844|2|6,11|2,4|4,6,13
845|2|6,11|2,5|4,6,14
846|2|6,11|2,6|6,14
847|2|6,11|2,7|7,9,13
848|2|6,11|2,8|9,13
849|2|6,11|2,9|9
850|2|6,11|2,10|1,13,16
851|2|6,11|2,11|4,13,14
852|2|6,11|2,12|1,11
853|2|6,11|2,13|11,13
854|2|6,11|2,14|11,14
855|2|6,11|2,15|1,11
856|2|6,11|2,16|11,16
857|2|6,11|2,17|11,13,14
858|2|6,11|3|16
859|2|6,11|3,5|14,16
860|2|6,11|3,6|13,16
861|2|6,11|3,7|9,13,16
862|2|6,11|3,8|9,14,16
863|2|6,11|3,9|9,16
864|2|6,11|3,10|12,16
865|2|6,11|3,12|1,16
866|2|6,11|3,13|1,13,16
867|2|6,11|3,14|1,14,16
868|2|6,11|3,15|13,16
869|2|6,11|3,16|13,16
870|2|6,11|3,17|14,16
871|2|6,11|4|13
872|2|6,11|4,5|13,14
873|2|6,11|4,9|9,13
874|2|6,11|4,10|1,16
875|2|6,11|4,12|1,13
876|2|6,11|4,14|13
877|2|6,11|4,15|11,14
878|2|6,11|4,17|13,14
879|2|6,11|5|14
880|2|6,11|5,6|6,14
881|2|6,11|5,7|7,9,13
882|2|6,11|5,8|9,13
883|2|6,11|5,9|9
884|2|6,11|5,11|11,13
885|2|6,11|5,13|13,14
886|2|6,11|5,14|13,14
887|2|6,11|5,16|11,16
888|2|6,11|5,17|11,13,14
889|2|6,11|6|6
890|2|6,11|6,7|6,7
891|2|6,11|6,8|6
892|2|6,11|6,9|9
893|2|6,11|6,11|6,11
894|2|6,11|6,13|6,13
895|2|6,11|6,14|6,14
896|2|6,11|6,16|6,16
897|2|6,11|6,17|6,11,14
898|2|6,11|7|7
899|2|6,11|7,8|7
900|2|6,11|7,10|7,16
901|2|6,11|7,11|7,11
902|2|6,11|7,12|1,11
903|2|6,11|7,13|7,9,13
904|2|6,11|7,14|7,9,14
905|2|6,11|7,15|1,13
906|2|6,11|7,16|7,11,16
907|2|6,11|7,17|7,11,13,14
908|2|6,11|8|9
909|2|6,11|8,11|9,11
910|2|6,11|8,12|1,11
911|2|6,11|8,13|9,13
912|2|6,11|8,14|9,14
913|2|6,11|8,15|1,13
914|2|6,11|8,16|13,16
915|2|6,11|8,17|13,14
916|2|6,11|9|9
917|2|6,11|9,10|9,16
918|2|6,11|9,12|1,16
919|2|6,11|9,13|9,13
920|2|6,11|9,14|9,14
921|2|6,11|9,15|13
922|2|6,11|9,16|16
923|2|6,11|9,17|13,14
924|2|6,11|10|16
925|2|6,11|10,12|12,16
926|2|6,11|10,13|1,13,16
927|2|6,11|10,14|1,14,16
928|2|6,11|10,15|12,16
929|2|6,11|10,16|12,16
930|2|6,11|10,17|12,14
931|2|6,11|11|11
932|2|6,11|11,12|1,11
933|2|6,11|11,13|11,13
934|2|6,11|11,14|11,14
935|2|6,11|11,15|1,11
936|2|6,11|11,16|11,16
937|2|6,11|11,17|11,13,14
938|2|6,11|12|9,11
939|2|6,11|12,15|1,11
940|2|6,11|12,16|9,16
941|2|6,11|12,17|9,13
942|2|6,11|13|13
943|2|6,11|13,14|13,14
944|2|6,11|13,15|1,13
945|2|6,11|13,16|13,16
946|2|6,11|13,17|13,14
947|2|6,11|14|14
948|2|6,11|14,15|1,13
949|2|6,11|14,16|14,16
950|2|6,11|14,17|13,14
951|2|6,11|15|13
952|2|6,11|15,16|13,16
953|2|6,11|15,17|13,14
954|2|6,11|16|16
955|2|6,11|17|13,14
957|2|3,11||7,13
958|2|3,11|1|13
959|2|3,11|1,3|9,16
960|2|2|13,17|1,13
961|2|2|14,15|1,13
962|2|2|14,16|13
963|2|2|14,17|13,14
964|2|2|15,16|1,13
965|2|2|15,17|1,14
966|2|2|16,17|1,14,16
967|2|1,2|12,17|13,17
968|2|6,11|16,17|14,16
969|2|3,11|1,4|30
970|2|3,11|1,5|14,30
971|2|3,11|1,6|6,30
972|2|3,11|1,7|4,7,30
973|2|3,11|1,8|30,50
974|2|3,11|1,9|1,42
975|2|3,11|1,10|73
976|2|3,11|1,11|14,30
977|2|3,11|1,12|30,72
978|2|3,11|1,13|13,14
979|2|3,11|1,14|11,14
980|2|3,11|1,15|1,13
981|2|3,11|1,16|13,16
982|2|3,11|1,17|14,16,68
983|2|3,11|2|14,68
984|2|3,11|2,3|1,16
985|2|3,11|2,4|14,30
986|2|3,11|2,5|13,14
987|2|3,11|2,6|6,14
988|2|3,11|2,7|4,7,14
989|2|3,11|2,8|30,50
990|2|3,11|2,9|1,50
